symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
263770,유에스티,KOSDAQ,2026-01-29,2155.0,1910.0,2450.0,1890.0,6084301,2115.0,52404,116.10286540824816,14.262990455991517,5783.669251324392,2026-01-29
033310,엠투엔,KOSDAQ,2026-01-29,2280.0,1757.0,2280.0,1748.0,4490437,1884.0,62829,71.47059923618257,29.766647694934544,3583.0632571989972,2026-01-29
189980,흥국에프엔비,KOSDAQ,2026-01-29,2015.0,1550.0,2015.0,1547.0,4444865,1721.0,70214,63.30377405919118,30.0,3175.1887029595587,2026-01-29
025620,차AI헬스케어,KOSPI,2026-01-29,12690.0,10850.0,13880.0,10810.0,2145081,11920.0,38494,55.72377120086037,18.820224719101123,2773.829009481221,2026-01-29
089790,제이티,KOSDAQ,2026-01-29,5770.0,5050.0,6100.0,4770.0,1948136,5030.0,72845,26.743542118824738,16.91995947315096,1321.0170248875388,2026-01-29
100840,에너지,KOSPI,2026-01-29,47100.0,40350.0,51200.0,40100.0,2439906,42300.0,130815,18.651512493363743,17.60299625468165,917.7816171775505,2026-01-29
299660,셀리드,KOSDAQ,2026-01-29,3435.0,3735.0,4100.0,3170.0,8736620,3430.0,483765,18.05961399487686,0.1457725947521866,853.2722449333473,2026-01-29
001200,유진투자증권,KOSPI,2026-01-29,4310.0,3885.0,4715.0,3755.0,15856068,3965.0,902177,17.575329822827,11.658031088082902,852.0825533175159,2026-01-29
100120,뷰웍스,KOSDAQ,2026-01-29,29300.0,24750.0,31500.0,24750.0,1129018,26400.0,70789,15.948845846055832,17.670682730923694,782.7836577646391,2026-01-29
331380,포커스에이아이,KOSDAQ,2026-01-29,3575.0,2845.0,3695.0,2845.0,4865425,3165.0,312307,15.578979084846148,25.65905096660808,780.2670561755236,2026-01-29
215600,신라젠,KOSDAQ,2026-01-29,4975.0,3850.0,4975.0,3820.0,17430475,3835.0,1223497,14.24643054089926,29.89556135770235,722.1126497603677,2026-01-29
078020,증권,KOSDAQ,2026-01-29,5800.0,5310.0,6240.0,5160.0,1861928,5500.0,141852,13.125812464223376,8.208955223880597,622.70853365893,2026-01-29
160980,싸이맥스,KOSDAQ,2026-01-29,17910.0,18000.0,20125.0,16590.0,1957252,17800.0,163687,11.957247804505537,1.935116676152533,551.7326235775819,2026-01-29
060720,바텍,KOSDAQ,2026-01-29,16610.0,14690.0,17800.0,14060.0,9282334,16540.0,827394,11.218757784228822,14.551724137931036,540.0413374873032,2026-01-29
383310,에코프로에이치엔,KOSDAQ,2026-01-29,44050.0,45300.0,46900.0,41350.0,2857306,36450.0,274913,10.39348419792138,20.85048010973937,511.37517011554775,2026-01-29
123320,레버리지,KOSPI,2026-01-29,75135.0,76050.0,76460.0,70535.0,3335597,74195.0,329794,10.114177265700851,2.141109298531811,459.9910818821062,2026-01-29
033240,자화전자,KOSPI,2026-01-29,29050.0,23400.0,29300.0,23400.0,2517890,27800.0,292018,8.622361726273601,27.13347921225383,435.38504473818773,2026-01-29
270810,코스닥150,KOSPI,2026-01-29,20765.0,20335.0,21095.0,19555.0,7357184,20210.0,789277,9.32141374322371,3.0009920634920637,422.07267128816966,2026-01-29
455850,반도체소부장,KOSPI,2026-01-29,22570.0,23385.0,23775.0,21090.0,13983322,21995.0,1652195,8.463481098570018,2.707622298065984,378.58929952463285,2026-01-29
011930,신성이엔지,KOSPI,2026-01-29,1810.0,1720.0,1919.0,1715.0,20926633,1790.0,2523466,8.292811398953896,5.847953216374268,376.33647638044334,2026-01-29
233160,코스닥150,KOSPI,2026-01-29,22945.0,22815.0,23800.0,20535.0,7577229,21790.0,919741,8.23843419465515,5.883710198431011,373.6891301296195,2026-01-29
464500,아이언디바이스,KOSDAQ,2026-01-29,4365.0,3630.0,4365.0,3555.0,3059405,3610.0,421486,7.2586116391697235,29.910714285714285,372.75201052991474,2026-01-29
323990,박셀바이오,KOSDAQ,2026-01-29,10980.0,10230.0,11520.0,10150.0,1495024,10840.0,193657,7.719956490094216,6.395348837209303,348.78852217912936,2026-01-29
417200,머트리얼즈,KOSDAQ,2026-01-29,16600.0,15770.0,17700.0,15220.0,7018678,15200.0,943160,7.441654576559812,10.666666666666668,343.4160621613239,2026-01-29
278240,코스닥150선물레버리지,KOSPI,2026-01-29,23305.0,22405.0,23800.0,20695.0,832478,22080.0,109283,7.617621006705514,6.197311460469355,343.2756732562144,2026-01-29
222420,쎄노텍,KOSDAQ,2026-01-29,1743.0,1460.0,1872.0,1452.0,21693788,1618.0,3115860,6.962373705450074,21.041666666666668,340.202018605837,2026-01-29
393890,더블유씨피,KOSDAQ,2026-01-29,10320.0,9200.0,10690.0,8600.0,3272583,9150.0,462978,7.0685359527183635,14.539400665926749,332.5055989677717,2026-01-29
003470,유안타증권,KOSPI,2026-01-29,4500.0,4130.0,4540.0,4040.0,3862627,4215.0,534582,7.22550282000466,8.958837772397095,329.1928165450272,2026-01-29
045100,한양이엔지,KOSDAQ,2026-01-29,32750.0,31000.0,33950.0,28800.0,1052307,32400.0,150766,6.979713663181144,12.542955326460481,324.0715938119782,2026-01-29
030210,다올투자증권,KOSPI,2026-01-29,4050.0,3800.0,4135.0,3645.0,931036,3910.0,129238,7.204028219199811,6.159895150720838,322.5212012614322,2026-01-29
071200,인피니트헬스케어,KOSDAQ,2026-01-29,7080.0,7000.0,7760.0,6800.0,597947,6910.0,83075,7.1976767980740295,4.270986745213549,318.42581339412857,2026-01-29
067000,조이시티,KOSDAQ,2026-01-29,2725.0,2350.0,2780.0,2335.0,7871009,2515.0,1212117,6.493602579519006,16.45299145299145,307.5861118819332,2026-01-29
316670,코스닥150,KOSPI,2026-01-29,10430.0,11695.0,11945.0,9815.0,2306570,10150.0,332321,6.940775600987777,2.7586206896551726,302.5560214286992,2026-01-29
476260,반도체핵심공정주도주,KOSPI,2026-01-29,11920.0,12495.0,12935.0,10660.0,1771840,11745.0,254303,6.967421414290127,1.619778346121057,301.61062740674845,2026-01-29
474610,시스템즈,KOSDAQ,2026-01-29,7200.0,6450.0,7610.0,6190.0,2486918,6570.0,408158,6.093024714436706,17.83960720130933,290.33045012445393,2026-01-29
291630,코스닥150선물레버리지,KOSPI,2026-01-29,10440.0,10280.0,12800.0,9225.0,539528,9785.0,86630,6.227925631230128,7.076923076923077,275.5501277153525,2026-01-29
