symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
053270,구영테크,KOSDAQ,2026-01-14,2865.0,2350.0,3005.0,2335.0,26585660,2650.0,264741,100.42137401812073,23.758099352051836,5018.58489961014,2026-01-14
382480,지아이텍,KOSDAQ,2026-01-14,2215.0,2035.0,2440.0,1998.0,13382075,2175.0,206448,64.82040315139126,8.845208845208845,3208.710575259981,2026-01-14
024800,유성티엔에스,KOSDAQ,2026-01-14,2850.0,2415.0,2990.0,2360.0,2203602,2710.0,34317,64.21219494427042,19.747899159663866,3200.1055455328487,2026-01-14
065130,탑엔지니어링,KOSDAQ,2026-01-14,3630.0,3105.0,3900.0,3105.0,2071370,3475.0,32780,63.18841640775026,13.971742543171114,3137.3643054738554,2026-01-14
128540,에코캡,KOSDAQ,2026-01-14,2845.0,2565.0,3080.0,2465.0,20741117,2370.0,427973,48.46354307835811,20.042194092827003,2413.2615421035593,2026-01-14
291230,엔피,KOSDAQ,2026-01-14,1160.0,969.0,1160.0,893.0,18186889,1020.0,390482,46.57537884501472,29.89921612541993,2338.567374501576,2026-01-14
013310,아진산업,KOSDAQ,2026-01-14,3265.0,3055.0,3535.0,3030.0,9780358,3250.0,226609,43.15947570658368,8.291873963515755,2124.5575332562157,2026-01-14
025440,오토웨어,KOSDAQ,2026-01-14,1357.0,1354.0,1530.0,1263.0,21257033,1246.0,562623,37.78196549808237,8.908507223113965,1856.9152893503465,2026-01-14
066590,우수AMS,KOSDAQ,2026-01-14,3675.0,3670.0,3675.0,3310.0,10529943,3145.0,327323,32.16980555645511,29.858657243816257,1618.207592310388,2026-01-14
101330,모베이스,KOSDAQ,2026-01-14,5760.0,5470.0,5760.0,5400.0,4779186,4435.0,169047,28.27124431225288,29.87598647125141,1423.3141885551468,2026-01-14
047310,파워로직스,KOSDAQ,2026-01-14,5700.0,4330.0,5700.0,4285.0,5043522,4555.0,183274,27.51896609673801,29.84054669703872,1385.6293982309778,2026-01-14
221800,유투바이오,KOSDAQ,2026-01-14,6070.0,6190.0,6800.0,5770.0,15702630,5850.0,618616,25.383458398670644,10.564663023679417,1240.302245980891,2026-01-14
000880,한화,KOSPI,2026-01-14,128500.0,100700.0,130700.0,98200.0,6133504,104400.0,259581,23.628414483763684,25.365853658536587,1182.1524315052575,2026-01-14
082210,옵트론텍,KOSDAQ,2026-01-14,1877.0,2010.0,2100.0,1856.0,1423317,1866.0,59292,24.005009065227473,6.890660592255125,1164.031774445884,2026-01-14
024060,흥구석유,KOSDAQ,2026-01-14,14430.0,13850.0,15230.0,13720.0,10897625,14350.0,561110,19.421517208095583,6.494464944649446,934.0647902940781,2026-01-14
018500,동원금속,KOSPI,2026-01-14,1600.0,1486.0,1665.0,1466.0,4195324,1511.0,270165,15.528735751310679,6.666666666666667,739.7701208988673,2026-01-14
001210,금호전기,KOSPI,2026-01-14,1135.0,1150.0,1392.0,1100.0,58888779,1085.0,3827172,15.387017981510347,4.6082949308755765,728.5674889372684,2026-01-14
122350,삼기,KOSDAQ,2026-01-14,1859.0,1994.0,2260.0,1859.0,23497007,1833.0,1714415,13.7055505917644,1.4184397163120568,638.114409020844,2026-01-14
059120,아진엑스텍,KOSDAQ,2026-01-14,7204.0,5738.0,7204.0,5548.0,7304893,5713.0,620346,11.77549880163805,29.96572253292441,598.7063851477513,2026-01-14
011930,신성이엔지,KOSPI,2026-01-14,1662.0,1570.0,1714.0,1570.0,10428197,1650.0,911723,11.437889255727528,5.389980976537729,532.6744247394519,2026-01-14
