symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
446540,메가터치,KOSDAQ,2026-01-22,4130.0,3810.0,4400.0,3775.0,7040823,3925.0,106319,66.2235007632683,10.2803738317757,3281.7357858269665,2026-01-22
073570,리튬포어스,KOSDAQ,2026-01-22,1067.0,822.0,1067.0,817.0,13618896,1004.0,269558,50.52296059613023,29.963459196102317,2536.0749481987164,2026-01-22
010660,화천기계,KOSPI,2026-01-22,5800.0,4470.0,5800.0,4390.0,13710323,5780.0,293856,46.65660391484264,29.89921612541993,2342.6286279929723,2026-01-22
009620,삼보산업,KOSDAQ,2026-01-22,1896.0,1530.0,1980.0,1529.0,3871682,1894.0,92623,41.80028038286242,23.92156862745098,2087.857156398023,2026-01-22
222080,씨아이에스,KOSDAQ,2026-01-22,9240.0,7300.0,9240.0,7210.0,14689538,7850.0,402386,36.50606351484426,29.957805907172997,1835.218787556559,2026-01-22
378340,필에너지,KOSDAQ,2026-01-22,15130.0,13030.0,15580.0,13000.0,1990386,14120.0,55961,35.56680527287315,20.365950676213206,1769.0721649960838,2026-01-22
264450,유비쿼스,KOSDAQ,2026-01-22,12290.0,12950.0,14170.0,12010.0,2279071,11930.0,69459,32.811721438747,3.0176026823134956,1596.621277301977,2026-01-22
130740,티피씨글로벌,KOSDAQ,2026-01-22,3120.0,2955.0,3495.0,2800.0,12102088,2690.0,376212,32.168245451869254,15.985130111524162,1590.382532816511,2026-01-22
095190,이엠코리아,KOSDAQ,2026-01-22,2600.0,2370.0,2965.0,2355.0,6755203,2500.0,272178,24.819008548063664,9.70464135021097,1210.3597101036053,2026-01-22
114190,강원에너지,KOSDAQ,2026-01-22,17640.0,13950.0,17740.0,13750.0,7316361,16900.0,355171,20.599527608227355,28.197674418604652,1036.371729248577,2026-01-22
294630,서남,KOSDAQ,2026-01-22,3540.0,2780.0,3540.0,2780.0,7079976,2900.0,357482,19.805098151657774,29.908256880733948,1000.0714213443566,2026-01-22
095500,미래나노텍,KOSDAQ,2026-01-22,12100.0,10460.0,12350.0,10460.0,3555409,12080.0,205903,17.267372596748086,16.570327552986512,846.5092849433772,2026-01-22
077360,덕산하이메탈,KOSDAQ,2026-01-22,8190.0,7550.0,8800.0,7330.0,14525360,7550.0,938665,15.474484406154613,8.47682119205298,740.6778626918366,2026-01-22
039560,다산네트웍스,KOSDAQ,2026-01-22,3780.0,3715.0,3950.0,3655.0,3083225,3510.0,236534,13.03500719980451,10.204081632653061,622.1585232555316,2026-01-22
131400,이브이첨단소재,KOSDAQ,2026-01-22,2085.0,1621.0,2085.0,1621.0,15220291,1795.0,1254733,12.130299721861212,29.906542056074763,616.3280702052101,2026-01-22
391710,코닉오토메이션,KOSDAQ,2026-01-22,3000.0,3325.0,3700.0,2895.0,9591536,2895.0,731708,13.10841223714172,4.895104895104895,615.2108216472958,2026-01-22
298830,슈어소프트테크,KOSDAQ,2026-01-22,10210.0,8700.0,10880.0,8700.0,50298703,9240.0,4044294,12.436954666118933,19.9764982373678,611.8007297806822,2026-01-22
036810,에프에스티,KOSDAQ,2026-01-22,38800.0,38050.0,40800.0,36900.0,3685669,36791.0,303239,12.15432498360206,23.56687898089172,604.8500071418864,2026-01-22
206400,베노티앤알,KOSDAQ,2026-01-22,1962.0,1680.0,2050.0,1662.0,1367206,1695.0,112687,12.132688720518104,18.69328493647913,594.0210058988635,2026-01-22
076610,해성옵틱스,KOSDAQ,2026-01-22,1972.0,1600.0,1972.0,1600.0,37799421,1517.0,3248680,11.635315731129346,29.99340804218853,591.7526026408444,2026-01-22
009470,삼화전기,KOSPI,2026-01-22,43750.0,42050.0,48600.0,40400.0,1949156,39750.0,159821,12.195834789385279,11.181702668360865,582.1551448059856,2026-01-22
011500,한농화성,KOSPI,2026-01-22,22850.0,18420.0,22850.0,18100.0,3265325,18870.0,301637,10.825332004585638,29.829545454545453,550.9256911383728,2026-01-22
267320,나인테크,KOSDAQ,2026-01-22,3310.0,3045.0,3425.0,3015.0,12025582,3265.0,1053661,11.413140335160897,12.203389830508476,545.0637964190618,2026-01-22
215100,로보로보,KOSDAQ,2026-01-22,13740.0,13510.0,15300.0,12640.0,30707983,11770.0,2818901,10.893599155557581,16.737468139337295,528.1548940565536,2026-01-22
281740,레이크머티리얼즈,KOSDAQ,2026-01-22,21050.0,17860.0,21050.0,17540.0,6474122,16710.0,635487,10.187650499675643,29.938271604938272,519.2590681936587,2026-01-22
413390,엠오티,KOSDAQ,2026-01-22,10450.0,9370.0,11480.0,9100.0,6967233,9730.0,663360,10.502935394635692,15.597345132743362,506.34145999727133,2026-01-22
020150,롯데에너지머티리얼즈,KOSPI,2026-01-22,42350.0,34250.0,42900.0,34100.0,2654667,36900.0,274360,9.675829970515085,26.606875934230196,487.00525039421467,2026-01-22
222420,쎄노텍,KOSDAQ,2026-01-22,1150.0,911.0,1168.0,895.0,10787640,1075.0,1134845,9.505825111653996,26.23490669593853,477.76106897457686,2026-01-22
006400,삼성SDI,KOSPI,2026-01-22,384500.0,333000.0,385500.0,325500.0,5826300,339500.0,644945,9.03378167329862,18.67283950617284,439.03476267727666,2026-01-22
138360,앤로보틱스,KOSDAQ,2026-01-22,3260.0,3495.0,3840.0,2955.0,27522373,2955.0,3323744,8.280533213741293,10.321489001692047,384.6696386904488,2026-01-22
059270,해성에어로보틱스,KOSDAQ,2026-01-22,20250.0,19370.0,20250.0,17440.0,10172047,15610.0,1423289,7.146857835096643,29.724535554131965,366.7919628630961,2026-01-22
243840,신흥에스이씨,KOSDAQ,2026-01-22,5840.0,5370.0,5890.0,5370.0,1733419,5780.0,222251,7.799354425344969,11.02661596958175,362.02095320641195,2026-01-22
137400,피엔티,KOSDAQ,2026-01-22,43950.0,40000.0,44200.0,39700.0,1107508,43100.0,146696,7.549657813805309,12.404092071611252,352.2910748334879,2026-01-22
024850,이노베이션,KOSDAQ,2026-01-22,2940.0,2390.0,3050.0,2350.0,7866087,2655.0,1107912,7.0999165457636275,23.270440251572328,351.536707791326,2026-01-22
452200,민테크,KOSDAQ,2026-01-22,2540.0,2335.0,2640.0,2322.0,820112,2520.0,116874,7.017055104595458,9.482758620689655,319.81827247115217,2026-01-22
092870,엑시콘,KOSDAQ,2026-01-22,18340.0,17700.0,18750.0,16570.0,1620007,17620.0,231521,6.9972220716482205,5.706051873198847,311.2732073288087,2026-01-22
457190,이수스페셜티케미컬,KOSPI,2026-01-22,102300.0,93100.0,111900.0,91300.0,4886661,89200.0,773446,6.3180303651097445,16.25,298.40151825548725,2026-01-22
323350,다원넥스뷰,KOSDAQ,2026-01-22,9650.0,9320.0,10900.0,8500.0,2843634,9360.0,428932,6.629565231987713,7.222222222222221,295.9227060438301,2026-01-22
294140,레몬,KOSDAQ,2026-01-22,8690.0,8040.0,9180.0,8040.0,1098923,8500.0,175867,6.248584872133851,9.860935524652339,282.1511146559972,2026-01-22
277880,티에스아이,KOSDAQ,2026-01-22,5740.0,5370.0,5780.0,5370.0,774434,5590.0,122280,6.333271317322299,7.08955223880597,280.84267034372687,2026-01-22
004020,현대제철,KOSPI,2026-01-22,33900.0,31950.0,36200.0,31650.0,3526308,33200.0,589394,5.982937392824258,7.961783439490445,265.07043652019377,2026-01-22
090430,아모레퍼시픽,KOSPI,2026-01-22,126700.0,118900.0,128500.0,118300.0,897883,125200.0,169318,5.30290909552652,6.381192275398824,227.9078393271236,2026-01-22
484810,티엑스알로보틱스,KOSDAQ,2026-01-22,24550.0,26500.0,26500.0,22450.0,4248527,21650.0,911609,4.660467083665301,20.34313725490196,223.70962869306896,2026-01-22
064290,인텍플러스,KOSDAQ,2026-01-22,16410.0,15300.0,16420.0,15210.0,649535,14880.0,132832,4.889891155909486,10.28225806451613,215.05907392450655,2026-01-22
451760,컨텍,KOSDAQ,2026-01-22,20400.0,17830.0,23500.0,17130.0,6844103,19740.0,1454513,4.705425802313214,12.70718232044199,210.68565475654466,2026-01-22
000250,삼천당제약,KOSDAQ,2026-01-22,316500.0,285000.0,356000.0,281500.0,1254342,293500.0,267873,4.682588227696154,12.834224598930483,209.7978605826687,2026-01-22
252990,샘씨엔에스,KOSDAQ,2026-01-22,8150.0,8220.0,8230.0,7470.0,3839664,7890.0,819982,4.682616721538769,4.219948849104859,192.57073377514814,2026-01-22
282880,코윈테크,KOSDAQ,2026-01-22,20200.0,18400.0,21150.0,18230.0,2572965,19850.0,607996,4.231873297996519,12.347052280311457,186.28776946044889,2026-01-22
