symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
382840,원준,KOSDAQ,2026-01-26,9970.0,8200.0,10590.0,8200.0,5681650,8430.0,70548,80.53531929430159,22.33128834355828,4021.428541402196,2026-01-26
036580,팜스코,KOSPI,2026-01-26,2935.0,2570.0,3265.0,2565.0,2572427,2725.0,49631,51.83026993809406,16.69980119284294,2574.913099290389,2026-01-26
290550,디케이티,KOSDAQ,2026-01-26,9040.0,7230.0,9220.0,7230.0,3182671,7310.0,70895,44.89236285467645,25.555555555555554,2245.7292538449337,2026-01-26
214180,헥토이노베이션,KOSDAQ,2026-01-26,19400.0,17570.0,20450.0,16910.0,2160713,17710.0,72957,29.615928660129555,15.133531157270031,1461.0634953210179,2026-01-26
270810,코스닥150,KOSPI,2026-01-26,18275.0,16535.0,18275.0,16520.0,3632642,16455.0,128570,28.254130230698692,11.060467942874507,1384.8274474206837,2026-01-26
408920,메쎄이상,KOSDAQ,2026-01-26,3600.0,3265.0,4155.0,3245.0,1246878,3570.0,48621,25.64466021613962,11.627906976744185,1255.4888247604692,2026-01-26
234340,헥토파이낸셜,KOSDAQ,2026-01-26,24000.0,22050.0,25350.0,20500.0,10447000,19500.0,484004,21.58452121029929,23.076923076923077,1075.3799066688107,2026-01-26
396300,세아메카닉스,KOSDAQ,2026-01-26,4050.0,3275.0,4160.0,3260.0,12316238,3550.0,579431,21.255736552006816,23.66412213740458,1060.1150718751499,2026-01-26
354500,코스닥150,KOSPI,2026-01-26,18590.0,17040.0,18830.0,17000.0,1654717,16680.0,77082,21.466803143640718,11.45083932853717,1046.2418358391103,2026-01-26
095910,에스에너지,KOSDAQ,2026-01-26,1455.0,1165.0,1730.0,1140.0,16606496,1381.0,791789,20.97336042216752,5.358435916002897,1009.3848929403819,2026-01-26
446540,메가터치,KOSDAQ,2026-01-26,4425.0,3990.0,5100.0,3985.0,9380932,4400.0,486978,19.26353855554037,12.025316455696203,937.227560688411,2026-01-26
129920,대성하이텍,KOSDAQ,2026-01-26,5670.0,4360.0,5670.0,4175.0,2400374,5000.0,152852,15.703832610142769,29.896907216494846,794.9854449401281,2026-01-26
411080,샌즈랩,KOSDAQ,2026-01-26,7470.0,6990.0,8040.0,6990.0,985454,7300.0,67435,14.613238981726298,7.173601147776183,695.0091513818672,2026-01-26
064260,다날,KOSDAQ,2026-01-26,9800.0,10150.0,10630.0,9140.0,95558561,8900.0,6820652,14.010178072616613,10.112359550561797,670.7336227319543,2026-01-26
073560,우리손에프앤지,KOSDAQ,2026-01-26,1656.0,1554.0,1656.0,1545.0,1340027,1597.0,97992,13.674728641193067,10.32644903397735,654.389330127608,2026-01-26
019210,와이지-원,KOSDAQ,2026-01-26,7060.0,6030.0,7130.0,6030.0,2020244,6210.0,155408,12.999580460258262,15.737704918032788,631.4544328489786,2026-01-26
294570,쿠콘,KOSDAQ,2026-01-26,36800.0,36100.0,39650.0,32700.0,1124040,34700.0,85684,13.118335664556021,7.602339181286549,621.1214615903741,2026-01-26
201490,미투온,KOSDAQ,2026-01-26,4505.0,4945.0,4995.0,4230.0,16766241,4210.0,1284435,13.053395764924536,7.007125890736342,616.6840400276996,2026-01-26
158430,아톤,KOSDAQ,2026-01-26,7810.0,7550.0,8470.0,7060.0,8290229,7650.0,727288,11.398813744884682,7.724137931034483,535.3889631063031,2026-01-26
232080,코스닥150,KOSPI,2026-01-26,18810.0,17020.0,18810.0,16955.0,18769625,16885.0,1747629,10.74004754783279,11.400651465798045,509.80368032323554,2026-01-26
229200,코스닥150,KOSPI,2026-01-26,18435.0,16940.0,18435.0,16620.0,126609929,16570.0,12237129,10.34637502767908,11.255280627640314,489.8293126392346,2026-01-26
233160,코스닥150,KOSPI,2026-01-26,17945.0,15475.0,18885.0,14960.0,3768111,14605.0,385172,9.782916773274732,22.868880520369736,484.88359970447607,2026-01-26
