symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
241690,유니테크노,KOSDAQ,2026-01-27,4120.0,3650.0,4695.0,3620.0,12179014,3830.0,144102,84.51659084655631,13.96957123098202,4203.76868478978,2026-01-27
006220,제주은행,KOSPI,2026-01-27,15600.0,12390.0,15600.0,12220.0,9764169,12420.0,180222,54.17830757864499,30.0,2718.9153789322495,2026-01-27
273060,와이즈버즈,KOSDAQ,2026-01-27,1099.0,924.0,1185.0,924.0,22282477,1077.0,461909,48.23992973513853,20.50438596491228,2403.005258686751,2026-01-27
373170,엠아이큐브솔루션,KOSDAQ,2026-01-27,3649.0,3922.0,4249.0,3609.0,2728889,3442.0,57875,47.150696576640705,6.013945380592679,2319.5627195932207,2026-01-27
076080,웰크론한텍,KOSDAQ,2026-01-27,1357.0,1074.0,1357.0,1046.0,2194539,1232.0,50647,43.33000309988134,29.980842911877392,2176.4618408178217,2026-01-27
079370,제우스,KOSDAQ,2026-01-27,19870.0,15900.0,20700.0,15690.0,9880838,16080.0,238492,41.43032350229294,24.49874686716792,2070.513668848983,2026-01-27
082800,비보존,KOSDAQ,2026-01-27,5750.0,5080.0,6430.0,4700.0,9783473,5080.0,272946,35.84396775700994,13.188976377952756,1768.5763406064025,2026-01-27
130660,한전산업,KOSPI,2026-01-27,14750.0,15950.0,15950.0,14330.0,12674490,13650.0,381694,33.20587092941536,20.211898940505296,1650.7173443517786,2026-01-27
187660,현대ADM,KOSDAQ,2026-01-27,3140.0,2780.0,3460.0,2730.0,24616443,2890.0,944253,26.06973974679469,13.5623869801085,1280.6117612999515,2026-01-27
199480,뱅크웨어글로벌,KOSDAQ,2026-01-27,6410.0,5900.0,7670.0,5880.0,5204238,6200.0,213303,24.398260414202944,8.64406779661017,1187.2011563033677,2026-01-27
382840,원준,KOSDAQ,2026-01-27,10660.0,9660.0,12050.0,9380.0,7451520,10590.0,353085,21.103992287427022,6.920762286860582,1019.0411389450722,2026-01-27
354500,코스닥150,KOSPI,2026-01-27,19005.0,18420.0,22000.0,18300.0,2497521,18830.0,157698,15.837336230003748,2.232383001613771,746.3315775034149,2026-01-27
