symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
354200,엔젠바이오,KOSDAQ,2026-01-20,1952.0,1511.0,1952.0,1511.0,5833165,1724.0,44434,131.27617628723755,29.96005326231691,6573.72892088651,2026-01-20
063160,종근당바이오,KOSPI,2026-01-20,22750.0,19200.0,24900.0,19180.0,1870185,21600.0,15972,117.09147257700977,18.73695198329854,5842.047532817086,2026-01-20
011700,한신기계,KOSPI,2026-01-20,4255.0,3310.0,4255.0,3245.0,15690590,3330.0,217896,72.00928880306843,29.923664122137406,3610.311768397696,2026-01-20
147830,제룡산업,KOSDAQ,2026-01-20,7280.0,6570.0,8010.0,6330.0,6689499,6780.0,105299,63.5283978486097,10.80669710806697,3148.033286646619,2026-01-20
340810,시선AI,KOSDAQ,2026-01-20,4050.0,3715.0,4540.0,3680.0,8777659,3495.0,191203,45.90750204690666,15.879828326180256,2277.1347589976936,2026-01-20
019990,에너토크,KOSDAQ,2026-01-20,8920.0,8200.0,9900.0,7900.0,6493912,8600.0,188961,34.36625055103701,10.123456790123457,1688.5594411320974,2026-01-20
457550,우진엔텍,KOSDAQ,2026-01-20,31050.0,24200.0,31400.0,23350.0,5102734,24850.0,154429,33.042428677116945,28.305785123966942,1658.7330041037812,2026-01-20
013310,아진산업,KOSDAQ,2026-01-20,3780.0,3605.0,4360.0,3370.0,33032357,3535.0,999269,33.05651800901279,12.667660208643817,1628.161220867927,2026-01-20
148780,비큐AI,KOSDAQ,2026-01-20,1713.0,1318.0,1713.0,1318.0,5789823,1450.0,187596,30.863171754270468,29.969650986342945,1553.0978896862093,2026-01-20
007820,에스엠코어,KOSDAQ,2026-01-20,5840.0,5820.0,6610.0,5550.0,13098663,5420.0,552703,23.699275433772673,14.734774066797643,1164.433319822229,2026-01-20
323350,다원넥스뷰,KOSDAQ,2026-01-20,7200.0,5450.0,7200.0,5300.0,1976834,6140.0,88929,22.229214023909936,29.72972972972973,1120.9201606549561,2026-01-20
316670,코스닥150,KOSPI,2026-01-20,8115.0,8090.0,8225.0,7980.0,1123785,8090.0,48563,23.14050352579249,0.30902348578491967,1107.6432232611942,2026-01-20
006910,보성파워텍,KOSDAQ,2026-01-20,7800.0,6070.0,7800.0,6060.0,56278989,6485.0,2929270,19.21262890495675,30.0,970.6314452478374,2026-01-20
046120,오르비텍,KOSDAQ,2026-01-20,5140.0,4170.0,5290.0,4035.0,17554957,4620.0,941903,18.637748694584676,25.82619339045288,933.5398215101396,2026-01-20
094820,일진파워,KOSDAQ,2026-01-20,17610.0,13620.0,17610.0,13530.0,12207849,15210.0,700611,17.424566416173533,29.96309963099631,881.1545200706694,2026-01-20
130660,한전산업,KOSPI,2026-01-20,12870.0,11560.0,13200.0,11480.0,2451803,11800.0,134872,18.17869266754824,10.0,878.9346333774121,2026-01-20
211270,위성,KOSDAQ,2026-01-20,17450.0,15320.0,18930.0,15260.0,8164416,15990.0,488501,16.71318169684603,15.63949635520212,816.9380775527057,2026-01-20
010820,퍼스텍,KOSPI,2026-01-20,4845.0,4630.0,5070.0,4445.0,11184467,4630.0,982277,11.386259992720998,9.244644870349493,537.8022893767488,2026-01-20
017510,세명전기,KOSDAQ,2026-01-20,9870.0,9220.0,10100.0,8850.0,2566302,9520.0,235127,10.91453090690099,7.049891540130152,509.82632842530984,2026-01-20
047040,대우건설,KOSPI,2026-01-20,5020.0,4455.0,5370.0,4320.0,31512410,4770.0,3243493,9.715577637098175,11.30820399113082,458.39528983717037,2026-01-20
451760,컨텍,KOSDAQ,2026-01-20,17990.0,14510.0,18530.0,14510.0,7322775,15490.0,856372,8.550927134999325,26.157082748948106,429.8605222478625,2026-01-20
365270,큐라클,KOSDAQ,2026-01-20,9590.0,9260.0,11500.0,8920.0,2978756,9250.0,322019,9.250247772608484,4.239130434782608,420.9906494999894,2026-01-20
138360,앤로보틱스,KOSDAQ,2026-01-20,2275.0,2475.0,2560.0,2010.0,15157594,2185.0,1852826,8.180797333370753,4.118993135011442,367.27785293856056,2026-01-20
217500,러셀,KOSDAQ,2026-01-20,5110.0,4770.0,5490.0,4610.0,27030411,4235.0,3598089,7.51243357638776,20.66115702479339,366.9439928689748,2026-01-20
216080,제테마,KOSDAQ,2026-01-20,8890.0,7490.0,9150.0,7490.0,1970399,7470.0,280189,7.032378616547263,19.009370816599734,339.63767246056256,2026-01-20
413630,씨피시스템,KOSDAQ,2026-01-20,5630.0,4895.0,5630.0,4565.0,22622188,5050.0,3620912,6.247647744407877,29.873125720876587,322.12863866214707,2026-01-20
000680,네트웍스,KOSPI,2026-01-20,3625.0,3395.0,3740.0,3365.0,1348510,3505.0,190360,7.083976411085067,7.726597325408618,319.6520152050706,2026-01-20
032820,우리기술,KOSDAQ,2026-01-20,7980.0,7430.0,7980.0,7000.0,58391829,6140.0,9592304,6.087361746925315,29.967426710097723,314.3029407664612,2026-01-20
377300,카카오페이,KOSPI,2026-01-20,53800.0,48100.0,56000.0,48050.0,2584540,51200.0,394964,6.543721548892263,12.083333333333334,301.35274411127983,2026-01-20
046940,우원개발,KOSDAQ,2026-01-20,4170.0,3765.0,4350.0,3745.0,1430199,3880.0,222280,6.43420233965432,10.756972111553784,293.22406120582355,2026-01-20
189860,서전기전,KOSDAQ,2026-01-20,4270.0,3985.0,4295.0,3810.0,641375,4190.0,105727,6.066331211516453,10.335917312661499,273.98839520114564,2026-01-20
457190,이수스페셜티케미컬,KOSPI,2026-01-20,83500.0,81400.0,89200.0,79000.0,3300813,78200.0,567450,5.816916926336848,6.7774936061381075,254.40083352911861,2026-01-20
044490,태웅,KOSDAQ,2026-01-20,33500.0,29850.0,34400.0,28450.0,1440043,31550.0,259330,5.5529310599129875,12.605042016806722,252.85663702926283,2026-01-20
015760,한국전력,KOSPI,2026-01-20,65400.0,56000.0,67300.0,55800.0,18881532,56700.0,3530437,5.348212545364593,16.163410301953817,249.73744787213727,2026-01-20
454910,두산로보틱스,KOSPI,2026-01-20,118100.0,123100.0,124000.0,109200.0,4559960,110900.0,844355,5.400519544012133,9.656453110492109,239.33888342159088,2026-01-20
380540,옵티코어,KOSDAQ,2026-01-20,4740.0,4590.0,5550.0,4590.0,13727292,4360.0,2712034,5.0616215439298715,8.715596330275229,220.51226985704403,2026-01-20
