symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
021050,서원,KOSPI,2026-01-19,1334.0,1141.0,1441.0,1141.0,27156612,1164.0,219530,123.70299832711363,20.28854824165915,6175.727012839,2026-01-19
066310,큐에스아이,KOSDAQ,2026-01-19,8440.0,8040.0,9320.0,7820.0,2916555,7800.0,33548,86.9350927682634,11.345646437994723,4319.4459312891595,2026-01-19
033160,엠케이전자,KOSDAQ,2026-01-19,9180.0,8500.0,10280.0,8320.0,5998172,8940.0,90366,66.37613095132704,8.254716981132075,3285.3159815286162,2026-01-19
413390,엠오티,KOSDAQ,2026-01-19,8780.0,7990.0,9730.0,7830.0,7086972,8260.0,144746,48.96121602814297,13.290322580645162,2424.641446568439,2026-01-19
123750,알톤,KOSDAQ,2026-01-19,2065.0,1747.0,2270.0,1701.0,3520020,1762.0,77371,45.49487022403511,18.202633085289065,2261.148777372334,2026-01-19
052460,아이크래프트,KOSDAQ,2026-01-19,3150.0,2870.0,3470.0,2855.0,2289608,2945.0,54667,41.882358106081114,10.526315789473683,2065.170536883003,2026-01-19
011500,한농화성,KOSPI,2026-01-19,17990.0,15550.0,18870.0,15360.0,3081938,16800.0,114833,26.838353143925524,15.320512820512821,1322.5586828373018,2026-01-19
023960,에쓰씨엔지니어링,KOSPI,2026-01-19,1701.0,1311.0,1701.0,1305.0,6116562,1483.0,276591,22.114035536477306,29.946524064171122,1115.5948249522078,2026-01-19
004770,써니전자,KOSPI,2026-01-19,1641.0,1570.0,1717.0,1545.0,2893461,1590.0,136528,21.193169166764328,4.923273657289003,1019.5050056527945,2026-01-19
396300,세아메카닉스,KOSDAQ,2026-01-19,3100.0,2605.0,3265.0,2605.0,4118731,2765.0,201303,20.46026430685148,19.460500963391137,1011.9342172693564,2026-01-19
050110,캠시스,KOSDAQ,2026-01-19,3291.0,2713.0,3291.0,2625.0,9458585,2703.0,488474,19.363510535960202,29.976303317535546,978.1281334330812,2026-01-19
010820,퍼스텍,KOSPI,2026-01-19,4435.0,3985.0,4630.0,3980.0,9919398,4200.0,494730,20.05010607291304,12.420785804816223,977.3468752552843,2026-01-19
131400,이브이첨단소재,KOSDAQ,2026-01-19,1561.0,1433.0,1739.0,1421.0,9228038,1558.0,457174,20.18492270352609,9.008379888268156,977.2628949528408,2026-01-19
129920,대성하이텍,KOSDAQ,2026-01-19,4675.0,4065.0,4840.0,4025.0,1305071,4500.0,68435,19.0699764304992,14.864864864864865,933.2285512546897,2026-01-19
