symbol,name,market,date,close,open,high,low,volume,pivot_high,volume_ma20,volume_ratio,price_change_pct,score,scan_date
162300,신스틸,KOSDAQ,2026-01-21,1815.0,1677.0,2025.0,1677.0,4540056,1792.0,27446,165.4132456483919,8.228980322003578,8237.120243063602,2026-01-21
419540,비스토스,KOSDAQ,2026-01-21,1300.0,1160.0,1391.0,1135.0,20310169,1217.0,174068,116.67930921368222,21.49532710280374,5826.956114889718,2026-01-21
009470,삼화전기,KOSPI,2026-01-21,39350.0,30500.0,39750.0,29150.0,2356435,31100.0,42868,54.969429482528966,28.594771241830063,2755.6610166101086,2026-01-21
076610,해성옵틱스,KOSDAQ,2026-01-21,1517.0,1517.0,1517.0,1225.0,46548201,1167.0,934577,49.80670240083469,29.991431019708653,2500.3179820811515,2026-01-21
048470,대동스틸,KOSDAQ,2026-01-21,3685.0,3085.0,3685.0,3070.0,1816413,2990.0,42050,43.196041897292424,29.98236331569665,2169.7668214960145,2026-01-21
011700,한신기계,KOSPI,2026-01-21,4750.0,4230.0,5530.0,4200.0,36284023,4255.0,997545,36.373304914242496,11.633372502937721,1791.9319907180002,2026-01-21
092790,넥스틸,KOSPI,2026-01-21,12290.0,12850.0,13520.0,11800.0,5873777,11200.0,164656,35.67290217121639,18.173076923076923,1769.9912624069734,2026-01-21
115610,이미지스,KOSDAQ,2026-01-21,1700.0,1315.0,1700.0,1315.0,12875843,1373.0,371278,34.67971041172962,29.96941896024465,1743.9243585069705,2026-01-21
323350,다원넥스뷰,KOSDAQ,2026-01-21,9000.0,7200.0,9360.0,7200.0,4843879,7200.0,187547,25.827492143319503,25.0,1291.3746071659752,2026-01-21
095910,에스에너지,KOSDAQ,2026-01-21,1124.0,1020.0,1276.0,998.0,5999830,1043.0,235103,25.519913859343433,14.460285132382891,1254.9162632319374,2026-01-21
077360,덕산하이메탈,KOSDAQ,2026-01-21,7550.0,5710.0,7550.0,5640.0,10537604,6360.0,447761,23.53394253352702,29.948364888123923,1186.5938564525989,2026-01-21
130740,티피씨글로벌,KOSDAQ,2026-01-21,2690.0,2065.0,2690.0,1976.0,4022166,2170.0,176007,22.852229108288505,29.951690821256037,1152.5148370569375,2026-01-21
147830,제룡산업,KOSDAQ,2026-01-21,8180.0,7640.0,9150.0,7640.0,9856156,8010.0,436953,22.55654322784609,12.362637362637363,1102.552436117579,2026-01-21
071280,로체시스템즈,KOSDAQ,2026-01-21,10080.0,8360.0,10450.0,8150.0,1594946,9640.0,95712,16.663934524714392,20.286396181384248,823.769518598488,2026-01-21
