Price,Close,High,Low,Open,Volume
Ticker,^KS11,^KS11,^KS11,^KS11,^KS11
Date,,,,,
2025-04-01,2521.389892578125,2530.610107421875,2494.429931640625,2511.239990234375,453400
2025-04-02,2505.860107421875,2532.14990234375,2499.830078125,2525.6201171875,515600
2025-04-03,2486.699951171875,2488.919921875,2437.429931640625,2437.429931640625,480100
2025-04-04,2465.419921875,2506.7099609375,2438.02001953125,2450.489990234375,695100
2025-04-07,2328.199951171875,2369.39990234375,2327.010009765625,2359.25,619500
2025-04-08,2334.22998046875,2381.31005859375,2328.93994140625,2381.199951171875,557000
2025-04-09,2293.699951171875,2337.580078125,2284.719970703125,2329.989990234375,699600
2025-04-10,2445.06005859375,2445.06005859375,2391.389892578125,2395.1298828125,670400
2025-04-11,2432.719970703125,2433.179931640625,2394.25,2400.739990234375,369700
2025-04-14,2455.889892578125,2465.56005859375,2449.47998046875,2454.280029296875,488600
2025-04-15,2477.409912109375,2482.56005859375,2461.22998046875,2464.510009765625,560300
2025-04-16,2447.429931640625,2475.830078125,2442.719970703125,2472.780029296875,613200
2025-04-17,2470.409912109375,2473.239990234375,2447.39990234375,2451.699951171875,601700
2025-04-18,2483.419921875,2486.3701171875,2466.89990234375,2473.300048828125,451000
2025-04-21,2488.419921875,2498.840087890625,2479.22998046875,2486.3798828125,429000
2025-04-22,2486.639892578125,2494.590087890625,2476.139892578125,2481.179931640625,416700
2025-04-23,2525.56005859375,2526.719970703125,2507.10009765625,2520.56005859375,538100
2025-04-24,2522.330078125,2530.610107421875,2507.2099609375,2525.340087890625,327900
2025-04-25,2546.300048828125,2553.330078125,2534.93994140625,2544.590087890625,403500
2025-04-28,2548.860107421875,2558.68994140625,2541.969970703125,2551.22998046875,454100
2025-04-29,2565.419921875,2571.409912109375,2542.25,2550.25,547100
2025-04-30,2556.610107421875,2570.830078125,2544.4599609375,2561.0400390625,487500
2025-05-02,2559.7900390625,2567.0400390625,2540.570068359375,2556.52001953125,585500
2025-05-07,2573.800048828125,2581.85009765625,2559.169921875,2577.0400390625,546800
2025-05-08,2579.47998046875,2590.89990234375,2575.780029296875,2581.27001953125,471600
2025-05-09,2577.27001953125,2589.580078125,2571.199951171875,2587.929931640625,485600
2025-05-12,2607.330078125,2607.330078125,2585.60009765625,2593.93994140625,409700
2025-05-13,2608.419921875,2620.639892578125,2601.580078125,2601.760009765625,422500
2025-05-14,2640.570068359375,2646.010009765625,2619.14990234375,2625.360107421875,390500
2025-05-15,2621.360107421875,2643.830078125,2618.080078125,2634.5,339600
2025-05-16,2626.8701171875,2633.97998046875,2619.10009765625,2630.639892578125,359700
2025-05-19,2603.419921875,2619.429931640625,2593.43994140625,2613.699951171875,313300
2025-05-20,2601.800048828125,2622.909912109375,2598.10009765625,2622.679931640625,457000
2025-05-21,2625.580078125,2633.409912109375,2614.72998046875,2615.89990234375,371500
2025-05-22,2593.669921875,2616.530029296875,2588.090087890625,2614.659912109375,358100
2025-05-23,2592.090087890625,2604.139892578125,2589.510009765625,2603.570068359375,434000
2025-05-26,2644.39990234375,2644.39990234375,2595.9599609375,2598.449951171875,380200
2025-05-27,2637.219970703125,2642.6298828125,2625.659912109375,2630.2900390625,318300
2025-05-28,2670.14990234375,2692.469970703125,2643.5,2648.860107421875,405500
2025-05-29,2720.639892578125,2720.639892578125,2686.639892578125,2691.06005859375,448300
2025-05-30,2697.669921875,2717.5400390625,2689.8701171875,2713.239990234375,525700
2025-06-02,2698.969970703125,2719.8701171875,2685.139892578125,2692.909912109375,323600
2025-06-04,2770.840087890625,2771.030029296875,2734.02001953125,2737.919921875,489900
2025-06-05,2812.050048828125,2831.110107421875,2787.760009765625,2790.330078125,556000
2025-06-09,2855.77001953125,2867.27001953125,2841.389892578125,2841.56005859375,537600
2025-06-10,2871.85009765625,2885.669921875,2849.669921875,2872.6201171875,508200
2025-06-11,2907.0400390625,2908.159912109375,2879.919921875,2887.320068359375,393900
2025-06-12,2920.030029296875,2934.31005859375,2909.989990234375,2909.989990234375,713700
2025-06-13,2894.6201171875,2932.3798828125,2877.070068359375,2930.570068359375,931700
2025-06-16,2946.659912109375,2947.070068359375,2886.1298828125,2903.5,726400
2025-06-17,2950.300048828125,2998.6201171875,2925.7900390625,2959.929931640625,939600
2025-06-18,2972.18994140625,2979.320068359375,2933.6298828125,2933.6298828125,576500
2025-06-19,2977.739990234375,2996.0400390625,2954.469970703125,2989.56005859375,433300
2025-06-20,3021.840087890625,3022.06005859375,2972.3701171875,2986.52001953125,484900
2025-06-23,3014.469970703125,3019.81005859375,2971.360107421875,2992.199951171875,625700
2025-06-24,3103.639892578125,3105.0400390625,3061.139892578125,3061.139892578125,579200
2025-06-25,3108.25,3129.090087890625,3084.860107421875,3127.7900390625,644800
2025-06-26,3079.56005859375,3113.030029296875,3036.550048828125,3108.340087890625,460600
2025-06-27,3055.93994140625,3093.56005859375,3041.85009765625,3077.8701171875,381600
2025-06-30,3071.699951171875,3086.0,3063.419921875,3072.75,464200
2025-07-01,3089.64990234375,3133.52001953125,3088.449951171875,3089.639892578125,576000
2025-07-02,3075.06005859375,3090.610107421875,3032.469970703125,3083.820068359375,696800
2025-07-03,3116.27001953125,3116.27001953125,3085.97998046875,3100.330078125,539100
2025-07-04,3054.280029296875,3123.840087890625,3052.909912109375,3122.280029296875,520800
2025-07-07,3059.469970703125,3068.429931640625,3032.989990234375,3044.780029296875,359400
2025-07-08,3114.949951171875,3115.860107421875,3066.030029296875,3071.739990234375,745800
2025-07-09,3133.739990234375,3137.169921875,3111.02001953125,3123.219970703125,643000
2025-07-10,3183.22998046875,3183.22998046875,3133.81005859375,3144.139892578125,596600
2025-07-11,3175.77001953125,3216.68994140625,3170.4599609375,3186.35009765625,465300
2025-07-14,3202.030029296875,3202.06005859375,3170.719970703125,3175.590087890625,444000
2025-07-15,3215.280029296875,3216.010009765625,3183.830078125,3194.820068359375,419700
2025-07-16,3186.3798828125,3209.199951171875,3178.419921875,3207.47998046875,531500
2025-07-17,3192.2900390625,3201.419921875,3152.419921875,3201.419921875,424800
2025-07-18,3188.070068359375,3204.75,3169.68994140625,3200.43994140625,393400
2025-07-21,3210.81005859375,3211.139892578125,3188.8701171875,3191.110107421875,343900
2025-07-22,3169.93994140625,3220.27001953125,3155.25,3210.1201171875,378500
2025-07-23,3183.77001953125,3199.860107421875,3141.929931640625,3189.64990234375,664800
2025-07-24,3190.449951171875,3237.969970703125,3183.050048828125,3209.429931640625,425500
2025-07-25,3196.050048828125,3205.820068359375,3184.3701171875,3184.3701171875,389300
2025-07-28,3209.52001953125,3228.610107421875,3180.179931640625,3228.610107421875,502700
2025-07-29,3230.570068359375,3232.31005859375,3169.030029296875,3192.169921875,373200
2025-07-30,3254.469970703125,3269.39990234375,3227.280029296875,3233.31005859375,338100
2025-07-31,3245.43994140625,3288.260009765625,3227.4599609375,3275.780029296875,540300
2025-08-01,3119.409912109375,3210.320068359375,3117.919921875,3210.320068359375,507800
2025-08-04,3147.75,3157.449951171875,3105.6298828125,3114.27001953125,293500
2025-08-05,3198.0,3212.31005859375,3174.22998046875,3187.14990234375,273400
2025-08-06,3198.139892578125,3200.14990234375,3176.610107421875,3182.06005859375,327400
2025-08-07,3227.679931640625,3227.679931640625,3200.280029296875,3214.81005859375,327000
2025-08-08,3210.010009765625,3227.280029296875,3198.31005859375,3220.580078125,341400
2025-08-11,3206.77001953125,3223.22998046875,3199.89990234375,3220.719970703125,305000
2025-08-12,3189.909912109375,3242.169921875,3189.580078125,3209.75,373200
2025-08-13,3224.3701171875,3226.3701171875,3192.169921875,3225.39990234375,320100
2025-08-14,3225.659912109375,3239.550048828125,3210.830078125,3226.52001953125,441500
2025-08-18,3177.280029296875,3206.77001953125,3177.280029296875,3202.6298828125,326100
2025-08-19,3151.56005859375,3185.47998046875,3142.47998046875,3185.0400390625,285300
2025-08-20,3130.090087890625,3132.830078125,3079.27001953125,3121.52001953125,335300
2025-08-21,3141.739990234375,3166.5400390625,3134.860107421875,3140.7099609375,276900
2025-08-22,3168.72998046875,3181.949951171875,3159.449951171875,3165.409912109375,236800
2025-08-25,3209.860107421875,3209.860107421875,3180.1201171875,3195.139892578125,220200
2025-08-26,3179.360107421875,3199.919921875,3175.31005859375,3199.919921875,325400
2025-08-27,3187.159912109375,3189.31005859375,3165.77001953125,3185.8701171875,281700
2025-08-28,3196.320068359375,3211.340087890625,3164.080078125,3175.330078125,312200
2025-08-29,3186.010009765625,3212.68994140625,3184.47998046875,3208.800048828125,245100
2025-09-01,3142.929931640625,3177.39990234375,3135.02001953125,3164.580078125,260100
2025-09-02,3172.35009765625,3174.159912109375,3151.929931640625,3155.72998046875,310700
2025-09-03,3184.419921875,3187.47998046875,3167.22998046875,3177.75,335800
2025-09-04,3200.830078125,3205.610107421875,3185.489990234375,3188.840087890625,286300
2025-09-05,3205.1201171875,3214.639892578125,3196.18994140625,3208.830078125,323800
2025-09-08,3219.590087890625,3221.139892578125,3206.340087890625,3209.81005859375,372300
2025-09-09,3260.050048828125,3260.050048828125,3221.97998046875,3231.31005859375,439900
2025-09-10,3314.530029296875,3317.77001953125,3272.070068359375,3272.199951171875,564700
2025-09-11,3344.199951171875,3344.699951171875,3311.860107421875,3336.60009765625,435600
2025-09-12,3395.5400390625,3395.5400390625,3362.860107421875,3374.64990234375,448900
2025-09-15,3407.31005859375,3420.22998046875,3391.330078125,3407.780029296875,378900
2025-09-16,3449.6201171875,3452.5,3418.10009765625,3421.1298828125,406200
2025-09-17,3413.39990234375,3433.830078125,3406.75,3433.830078125,326600
2025-09-18,3461.300048828125,3461.300048828125,3422.77001953125,3432.77001953125,391200
2025-09-19,3445.239990234375,3467.889892578125,3434.610107421875,3461.22998046875,348800
2025-09-22,3468.64990234375,3482.25,3458.8701171875,3463.840087890625,287900
2025-09-23,3486.18994140625,3494.489990234375,3467.830078125,3489.4599609375,358300
2025-09-24,3472.139892578125,3497.949951171875,3442.409912109375,3492.030029296875,287100
2025-09-25,3471.110107421875,3479.419921875,3454.080078125,3458.97998046875,293100
2025-09-26,3386.050048828125,3441.909912109375,3365.72998046875,3440.389892578125,399200
2025-09-29,3431.2099609375,3439.1201171875,3413.330078125,3414.429931640625,416500
2025-09-30,3424.60009765625,3443.3798828125,3421.889892578125,3436.0,526400
2025-10-01,3455.830078125,3459.739990234375,3440.419921875,3444.06005859375,493600
2025-10-02,3549.2099609375,3565.9599609375,3512.159912109375,3525.47998046875,402100
2025-10-10,3610.60009765625,3617.860107421875,3569.43994140625,3598.110107421875,407400
2025-10-13,3584.550048828125,3584.550048828125,3522.5400390625,3550.080078125,408000
2025-10-14,3561.81005859375,3646.77001953125,3535.52001953125,3604.1201171875,734100
2025-10-15,3657.280029296875,3659.909912109375,3577.06005859375,3580.639892578125,543600
2025-10-16,3748.3701171875,3748.3701171875,3675.820068359375,3675.820068359375,495800
2025-10-17,3748.889892578125,3794.8701171875,3722.070068359375,3732.760009765625,420800
2025-10-20,3814.68994140625,3814.68994140625,3728.3798828125,3775.39990234375,410100
2025-10-21,3823.840087890625,3893.06005859375,3816.18994140625,3851.010009765625,526900
2025-10-22,3883.679931640625,3883.679931640625,3794.52001953125,3827.22998046875,597200
2025-10-23,3845.56005859375,3902.2099609375,3822.330078125,3835.7900390625,423600
2025-10-24,3941.590087890625,3951.070068359375,3886.639892578125,3893.22998046875,426900
2025-10-27,4042.830078125,4042.830078125,3999.7900390625,3999.7900390625,517000
2025-10-28,4010.409912109375,4018.219970703125,3972.56005859375,4010.469970703125,408200
2025-10-29,4081.14990234375,4084.090087890625,4014.840087890625,4061.5400390625,466900
2025-10-30,4086.889892578125,4146.72021484375,4070.7900390625,4105.9501953125,566500
2025-10-31,4107.5,4122.08984375,4059.739990234375,4083.25,408300
2025-11-03,4221.8701171875,4221.919921875,4123.35986328125,4123.35986328125,472700
2025-11-04,4121.740234375,4226.75,4117.91015625,4219.240234375,423500
2025-11-05,4004.419921875,4055.469970703125,3867.81005859375,4055.469970703125,594200
2025-11-06,4026.449951171875,4111.9599609375,3985.2900390625,4092.4599609375,423400
2025-11-07,3953.760009765625,4037.610107421875,3887.320068359375,3963.719970703125,377100
2025-11-10,4073.239990234375,4092.909912109375,3984.239990234375,3991.8701171875,339500
2025-11-11,4106.39013671875,4187.4599609375,4066.580078125,4124.2998046875,377600
2025-11-12,4150.39013671875,4154.6201171875,4088.860107421875,4097.43994140625,334600
2025-11-13,4170.6298828125,4188.5400390625,4123.83984375,4127.56982421875,424200
2025-11-14,4011.570068359375,4092.760009765625,4011.39990234375,4061.909912109375,400000
2025-11-17,4089.25,4089.8798828125,4045.39990234375,4078.570068359375,344100
2025-11-18,3953.6201171875,4072.409912109375,3953.260009765625,4044.469970703125,319700
2025-11-19,3929.510009765625,3966.639892578125,3854.949951171875,3966.639892578125,338200
2025-11-20,4004.85009765625,4059.3701171875,4001.31005859375,4030.969970703125,360300
2025-11-21,3853.260009765625,3911.550048828125,3838.4599609375,3908.699951171875,319300
2025-11-24,3846.06005859375,3917.159912109375,3838.199951171875,3915.159912109375,373100
2025-11-25,3857.780029296875,3946.610107421875,3833.35009765625,3942.360107421875,279300
2025-11-26,3960.8701171875,3960.8701171875,3866.659912109375,3891.8798828125,295300
2025-11-27,3986.909912109375,4023.419921875,3968.429931640625,3989.449951171875,257900
2025-11-28,3926.590087890625,3995.300048828125,3921.889892578125,3995.300048828125,241900
2025-12-01,3920.3701171875,3977.31005859375,3892.080078125,3967.919921875,296900
2025-12-02,3994.929931640625,3994.929931640625,3935.139892578125,3939.090087890625,319000
2025-12-03,4036.300048828125,4052.830078125,3987.760009765625,4010.260009765625,290900
2025-12-04,4028.510009765625,4028.530029296875,3982.5400390625,4018.909912109375,352000
2025-12-05,4100.0498046875,4100.0498046875,4003.2900390625,4023.5,478500
2025-12-08,4154.85009765625,4154.85009765625,4081.260009765625,4109.25,395600
2025-12-09,4143.5498046875,4152.18017578125,4121.2099609375,4129.77001953125,400600
2025-12-10,4135.0,4172.64013671875,4123.60009765625,4159.0498046875,317900
2025-12-11,4110.6201171875,4170.77001953125,4103.2001953125,4163.31982421875,539800
2025-12-12,4167.16015625,4168.169921875,4120.72998046875,4123.830078125,426600
2025-12-15,4090.590087890625,4123.18994140625,4052.64990234375,4053.739990234375,346800
2025-12-16,3999.1298828125,4099.009765625,3996.22998046875,4093.320068359375,374000
2025-12-17,4056.409912109375,4060.239990234375,3994.64990234375,4019.429931640625,361000
2025-12-18,3994.510009765625,4030.64990234375,3975.5,3989.60009765625,581400
2025-12-19,4020.550048828125,4055.780029296875,3997.050048828125,4055.780029296875,442700
2025-12-22,4105.93017578125,4105.93017578125,4083.1298828125,4096.259765625,315600
2025-12-23,4117.31982421875,4140.83984375,4110.25,4127.39990234375,385800
2025-12-24,4108.6201171875,4137.2001953125,4106.6201171875,4136.240234375,363600
2025-12-26,4129.68017578125,4143.14013671875,4116.52978515625,4130.3701171875,510200
2025-12-29,4220.56005859375,4220.56005859375,4146.47998046875,4146.47998046875,502400
2025-12-30,4214.169921875,4226.35986328125,4186.9501953125,4193.75,408200
2026-01-02,4309.6298828125,4313.5498046875,4216.68017578125,4224.52978515625,406300
2026-01-05,4457.52001953125,4457.52001953125,4381.93017578125,4385.919921875,513900
2026-01-06,4525.47998046875,4525.47998046875,4395.0,4446.080078125,498400
2026-01-07,4551.06005859375,4611.72021484375,4488.2001953125,4566.33984375,553700
2026-01-08,4552.3701171875,4622.31982421875,4527.5,4531.4599609375,440100
2026-01-09,4586.31982421875,4590.02978515625,4500.47998046875,4530.02978515625,399200
2026-01-12,4624.7900390625,4652.5400390625,4567.5498046875,4639.89013671875,394800
2026-01-13,4692.64013671875,4693.06982421875,4641.580078125,4662.43994140625,429200
2026-01-14,4723.10009765625,4723.10009765625,4669.31982421875,4685.10986328125,550400
2026-01-15,4797.5498046875,4797.5498046875,4705.43994140625,4710.27978515625,545200
2026-01-16,4840.740234375,4855.60986328125,4797.75,4820.66015625,720900
2026-01-19,4904.66015625,4917.3701171875,4827.9501953125,4829.39990234375,570800
2026-01-20,4885.75,4935.47998046875,4823.8798828125,4900.27978515625,667700
2026-01-21,4909.93017578125,4910.5400390625,4807.1298828125,4808.93994140625,600100
2026-01-22,4952.52978515625,5019.5400390625,4934.169921875,4987.06005859375,568600
2026-01-23,4990.06982421875,5021.1298828125,4926.22021484375,4984.080078125,612600
2026-01-26,4949.58984375,5023.759765625,4940.77978515625,4997.5400390625,446900
2026-01-27,5084.85009765625,5084.85009765625,4890.72021484375,4932.89013671875,476200
2026-01-28,5170.81005859375,5183.43994140625,5124.7998046875,5145.39013671875,593100
2026-01-29,5221.25,5252.60986328125,5073.1201171875,5243.419921875,699700
2026-01-30,5224.35986328125,5321.68017578125,5199.77978515625,5210.35009765625,862500
2026-02-02,4949.669921875,5196.7099609375,4933.580078125,5122.6201171875,572500
2026-02-03,5288.080078125,5288.080078125,5101.31005859375,5114.81005859375,672600
2026-02-04,5371.10009765625,5376.919921875,5243.10986328125,5260.7099609375,789900
2026-02-05,5163.56982421875,5304.39990234375,5142.2001953125,5251.02978515625,911900
2026-02-06,5089.14013671875,5120.77001953125,4899.2998046875,5013.14990234375,745800
2026-02-09,5298.0400390625,5322.35009765625,5265.080078125,5299.10009765625,617700
2026-02-10,5301.68994140625,5363.6201171875,5286.669921875,5350.2099609375,712300
2026-02-11,5354.490234375,5374.22998046875,5257.52978515625,5293.75,753800
2026-02-12,5522.27001953125,5522.27001953125,5399.52001953125,5425.39013671875,750600
2026-02-13,5507.009765625,5583.740234375,5480.919921875,5513.7099609375,1290700
2026-02-19,5677.25,5681.64990234375,5614.97021484375,5642.08984375,1185800
2026-02-20,5808.52978515625,5809.91015625,5684.580078125,5696.89013671875,1749300
2026-02-23,5846.08984375,5931.85986328125,5792.56982421875,5903.10986328125,1477800
2026-02-24,5969.64013671875,5969.64013671875,5775.60986328125,5853.47998046875,1602000
2026-02-25,6083.85986328125,6144.7099609375,5984.27978515625,6022.7001953125,1415300
2026-02-26,6307.27001953125,6313.27001953125,6107.41015625,6121.02978515625,1409623
