symbol,name,market,price,macd_hist,rsi,volume_ratio
322310,오로스테크놀로지,KOSDAQ,32000.0,584.7600691344317,62.96296296296296,0.9726447336871527
456160,지투지바이오,KOSDAQ,100200.0,583.8736082903933,51.37614678899082,4.32646841197499
360350,코셈,KOSDAQ,13200.0,582.4610870801405,86.5,0.6764098774389864
368770,파이버프로,KOSDAQ,19110.0,554.3149488942507,68.25622775800713,1.853920509982028
112610,씨에스윈드,KOSPI,56000.0,509.5098007585293,59.66057441253264,0.8428040017629177
417200,머트리얼즈,KOSDAQ,21550.0,499.7755243122897,63.98826979472141,1.424110471188075
000440,중앙에너비스,KOSDAQ,31200.0,497.9009023606236,65.80459770114942,0.8699850944731714
355150,코스텍시스,KOSDAQ,23400.0,483.0539249291213,61.53176675369886,2.0363704254326067
089890,코세스,KOSDAQ,27800.0,482.7913117462764,60.40515653775322,0.8811183024539093
050890,쏠리드,KOSDAQ,12340.0,475.7075196743429,69.67305524239008,0.4171206575245632
078600,대주전자재료,KOSDAQ,110700.0,474.9099505582899,58.56410256410256,0.3818636308815178
213420,덕산네오룩스,KOSDAQ,47600.0,435.89582975014423,56.22837370242215,2.070200560223724
007340,오토모티브,KOSPI,35850.0,428.3273747645203,60.42154566744731,4.396753030796114
476060,온코닉테라퓨틱스,KOSDAQ,24350.0,424.1262607358095,58.01142089351696,0.6435776037076832
133690,미국나스닥100,KOSPI,162725.0,421.28633921218824,66.65450565487049,0.5446574231964529
031980,피에스케이홀딩스,KOSDAQ,110000.0,410.4409880202511,72.23021582733813,0.8607428737473424
200710,에이디테크놀로지,KOSDAQ,48250.0,395.34734671899173,54.79616306954437,0.44899107229932694
183300,코미코,KOSDAQ,111500.0,378.91130776297126,51.27610208816705,0.6179947669543501
452430,사피엔반도체,KOSDAQ,36000.0,375.4612437882457,53.77176015473888,1.0449197830414751
474610,시스템즈,KOSDAQ,10910.0,375.1000031214442,75.91424968474149,6.748285369925272
296640,이노룰스,KOSDAQ,9320.0,371.63184916872035,89.97995991983967,0.5166959313808718
006110,삼아알미늄,KOSPI,36450.0,360.54875772116645,59.08183632734531,3.6904576125039665
039200,오스코텍,KOSDAQ,59300.0,359.7235384701699,56.67574931880108,1.6621610139730914
332610,미국단기회사채,KOSPI,136530.0,359.6921745544581,66.16369455875628,1.5672654690618761
046120,오르비텍,KOSDAQ,10000.0,355.50110824466793,69.32098765432099,2.2821892671334933
272110,케이엔제이,KOSDAQ,38250.0,344.08132626664496,59.5703125,1.0973708354675478
049430,코메론,KOSDAQ,19280.0,338.0428776994429,64.04833836858006,0.855544023143343
097230,중공업,KOSPI,26550.0,334.6408322602745,52.799057159693575,2.1863879259275216
131970,두산테스나,KOSDAQ,72800.0,330.3108833237959,57.904761904761905,1.8497201980467601
019210,와이지-원,KOSDAQ,12860.0,328.2283251283884,66.57848324514991,1.1825979289489434
402490,그린리소스,KOSDAQ,13950.0,325.4611116651821,74.46808510638297,0.6891390401635867
010170,대한광통신,KOSDAQ,7270.0,323.2036229852298,67.3582295988935,0.5541317192043062
382900,범한퓨얼셀,KOSDAQ,31700.0,316.6401610010266,51.286764705882355,1.4740664849794685
078070,유비쿼스홀딩스,KOSDAQ,14850.0,314.79198433586623,62.29327453142227,3.964175072996774
129920,대성하이텍,KOSDAQ,11190.0,313.40254817807295,71.55172413793103,1.5448984845491487
465610,미국빅테크TOP7,KOSPI,36095.0,295.4085179121829,59.64912280701754,0.5442755191071709
004000,롯데정밀화학,KOSPI,51100.0,291.66871135978204,52.109704641350206,1.6576802096178824
347700,스피어,KOSDAQ,52800.0,291.58467238357935,61.46496815286624,0.35121394579411847
117670,알파칩스,KOSDAQ,19800.0,286.6768430736446,57.464212678936605,1.267254389040767
314130,지놈앤컴퍼니,KOSDAQ,9060.0,283.0805911132789,60.901162790697676,1.3143586749213882
035080,그래디언트,KOSDAQ,14090.0,279.42800766852804,64.80793060718712,14.563788934314374
086820,바이오솔루션,KOSDAQ,12600.0,279.2502666700623,76.95167286245353,0.7145794466503921
475580,에이럭스,KOSDAQ,11430.0,276.9697963916272,61.599999999999994,3.228685145257311
036480,대성미생물,KOSDAQ,9880.0,271.25765851535834,70.66450567260941,5.089258333724973
388870,파로스아이바이오,KOSDAQ,11110.0,270.99364598794983,72.84345047923323,6.602737627471572
461910,미국테크TOP10레버리지,KOSPI,33935.0,268.38225046554794,58.816040738383194,0.43445635233679025
001275,부국증권우,KOSPI,37100.0,268.1234947227954,54.054054054054056,0.663359319631467
036170,에이치엠넥스,KOSDAQ,5250.0,264.9443441470413,87.68844221105527,1.6277577935619367
421320,우주항공,KOSPI,47990.0,264.1236649706925,61.71341925701289,0.602058467607757
036810,에프에스티,KOSDAQ,42300.0,263.979947906705,51.30830489192264,1.3182991386856058
272210,한화시스템,KOSPI,140000.0,260.7556134418719,59.74202308214528,0.47000920572496335
444530,심플랫폼,KOSDAQ,8240.0,259.92057220340166,63.793103448275865,1.6408573946356981
282720,금양그린파워,KOSDAQ,15280.0,251.08212276799304,60.31746031746031,1.5642121410557548
388790,라이콤,KOSDAQ,5450.0,247.0399115351692,78.2212086659065,0.2716579392050221
047040,대우건설,KOSPI,11980.0,244.69190434698226,71.66344294003869,0.9324048267441315
465350,차전지TOP10인버스,KOSPI,18865.0,238.7229091878844,53.62657931679925,0.5076298510642612
314250,미국빅테크10,KOSPI,50155.0,237.4797989582949,57.94663573085846,0.3770673120548969
222800,심텍,KOSDAQ,56000.0,235.64517728589007,55.41176470588235,1.5218863302756727
389260,대명에너지,KOSDAQ,20400.0,229.46593014354116,52.00458190148912,1.1131979112818622
309710,아이티켐,KOSDAQ,36200.0,228.54245525416374,55.841121495327094,0.8879281460224752
000720,현대건설,KOSPI,159600.0,227.20846174866165,58.857979502196194,0.48828622655545134
015750,성우하이텍,KOSDAQ,9850.0,221.3039402591844,56.243756243756245,0.8655498954316877
432720,퀄리타스반도체,KOSDAQ,14630.0,220.6162318223966,57.75100401606426,2.0237679440790304
264450,유비쿼스,KOSDAQ,14440.0,219.13072420013316,60.72727272727273,1.1192891225344976
389030,지니너스,KOSDAQ,5320.0,218.97919897766212,75.669099756691,0.9121544771653691
237690,에스티팜,KOSDAQ,155100.0,217.69336814916323,52.35294117647059,0.6129097276814128
219130,타이거일렉,KOSDAQ,33650.0,216.21306491343495,50.9719222462203,0.5089324819010234
006920,모헨즈,KOSDAQ,6820.0,214.71259421998968,70.45596502186133,0.1201649286673343
080580,오킨스전자,KOSDAQ,18970.0,214.33854613439212,56.77331518039482,0.6033141828979535
041910,폴라리스AI파마,KOSDAQ,8920.0,212.68619404257376,71.61016949152543,13.232359157685115
321370,센서뷰,KOSDAQ,4565.0,211.9752302557396,79.22885572139303,3.692325253304376
456680,차이나전기차레버리지,KOSPI,11265.0,203.97595768988413,76.71691792294807,1.5437727618196595
017860,단석,KOSPI,19410.0,200.72327476395756,52.33265720081136,0.7218778375982211
036890,진성티이씨,KOSDAQ,16330.0,198.29126610495487,53.389043639740024,1.431173418312
001550,조비,KOSPI,17450.0,196.2220908142658,58.76777251184834,2.466422637897164
456610,미국달러SOFR금리액티브,KOSPI,63835.0,190.86868219056663,68.1096681096681,0.9710760873860701
353200,대덕전자,KOSPI,67000.0,190.43629446242562,55.83756345177665,1.1540700230898258
253590,네오셈,KOSDAQ,19670.0,189.24961362126442,59.37866354044549,0.583639674702814
461300,아이스크림미디어,KOSDAQ,16710.0,188.73687568572404,56.405693950177934,0.7607381331046027
093640,케이알엠,KOSDAQ,5770.0,187.94930592095454,74.2761692650334,0.8225193077069625
105330,케이엔더블유,KOSDAQ,7880.0,185.20554508585735,72.34042553191489,0.33755922676500616
456200,미국달러SOFR금리액티브,KOSPI,63790.0,181.24855785889469,66.35911994322214,0.45013964185970096
109080,옵티시스,KOSDAQ,10390.0,181.0941413522579,59.05096660808436,0.7795045338559863
095660,네오위즈,KOSDAQ,27650.0,177.79405851428547,54.6816479400749,0.542666788836263
001755,한양증권우,KOSPI,25550.0,176.1556980075353,57.522123893805315,0.36660013862328705
490480,방산,KOSPI,39170.0,175.43721409010595,59.41893158388004,0.486596368537811
224060,더코디,KOSDAQ,5350.0,172.88914076016846,62.657613967022314,0.7365050105688878
144510,지씨셀,KOSDAQ,26100.0,169.52057396117823,52.88461538461539,1.4726604294567973
204480,차이나CSI300레버리지,KOSPI,29720.0,168.94721019616946,70.47619047619048,0.39647780435685714
178320,서진시스템,KOSDAQ,46300.0,168.31736849558456,65.55716353111433,0.6351270167465163
441270,파인엠텍,KOSDAQ,10850.0,167.19813321759847,51.79487179487179,1.0774042037328773
085620,미래에셋생명,KOSPI,17160.0,165.8904100617815,52.97823596792668,3.052426944396281
481180,미국AI소프트웨어,KOSPI,12790.0,164.09699771024816,69.375,0.46645448603606166
100590,머큐리,KOSDAQ,4990.0,163.81506899008207,68.50746268656717,0.8662986990946611
112290,와이씨켐,KOSDAQ,26850.0,163.4559503735212,54.0084388185654,0.8588975914350071
130680,원유선물Enhanced,KOSPI,6585.0,162.54496357194114,74.02597402597402,0.99105459869565
473590,미국주식베스트셀러,KOSPI,20170.0,162.39479004580704,67.2811059907834,1.6505355703582967
418660,미국나스닥100레버리지,KOSPI,33840.0,159.5925528926805,63.73056994818653,0.48113532383026525
036830,솔브레인홀딩스,KOSDAQ,54500.0,156.0099239169208,52.69230769230769,0.48383261776855907
448710,코츠테크놀로지,KOSDAQ,21300.0,152.05467356972338,56.55677655677656,1.1537992958903045
476000,포스트IPO액티브,KOSPI,13275.0,151.27344015376065,56.50557620817843,4.643330817536326
405000,플라즈맵,KOSDAQ,8050.0,149.7594140369124,69.3522906793049,0.32136685884081845
100090,오션플랜트,KOSPI,18840.0,149.68198812254803,50.27494108405342,0.776628455408448
056360,코위버,KOSDAQ,6380.0,146.25123111887348,61.08179419525066,1.4789367903122064
319660,피에스케이,KOSDAQ,74000.0,145.94458315087377,62.13592233009709,1.8159874028538683
084850,아이티엠반도체,KOSDAQ,11170.0,145.78774451081,61.53846153846154,1.1017653805575272
008355,남선알미우,KOSPI,14960.0,145.53370642130324,57.983193277310924,5.219062966025628
371460,차이나전기차SOLACTIVE,KOSPI,13705.0,144.60914659269648,78.74015748031496,0.7649326106994859
449450,방산,KOSPI,75810.0,138.4759113913019,56.234015345268546,0.8090484833066828
019540,일지테크,KOSDAQ,6230.0,137.28670630629273,60.54421768707483,1.4534991585344668
418670,글로벌AI사이버보안,KOSPI,12095.0,136.60075637482208,67.51054852320675,0.4194412907909234
473460,미국서학개미,KOSPI,22335.0,135.91457133511403,62.06896551724138,0.3843416640495993
074600,원익QnC,KOSDAQ,34850.0,135.26583169185847,59.701492537313435,0.7459151623877762
394800,쓰리빌리언,KOSDAQ,14850.0,135.24450667143407,50.73529411764706,1.446344616665347
048910,대원미디어,KOSDAQ,8740.0,134.908347395315,57.6271186440678,1.2072679525764252
412770,글로벌AI플랫폼액티브,KOSPI,12145.0,133.60353982885673,60.97560975609756,0.15507699460862986
014830,유니드,KOSPI,82600.0,133.53271428116886,51.329787234042556,0.6478359492987599
287180,미국나스닥테크,KOSPI,41955.0,131.9024550840286,55.57894736842105,0.8545820376806292
194480,데브시스터즈,KOSDAQ,42950.0,131.6419409554652,54.09836065573771,1.7453773032914444
169950,차이나A50,KOSPI,26670.0,129.80031140850718,65.5608214849921,0.9577221742881795
066310,큐에스아이,KOSDAQ,9780.0,127.74749184683631,57.48502994011976,0.5910099297134142
072870,메가스터디,KOSDAQ,12820.0,125.85617239958198,65.73816155988858,1.756613435602936
424980,마이크로투나노,KOSDAQ,14000.0,125.8296344552595,59.75715524718127,0.37992659894021114
331740,아우토크립트,KOSDAQ,19170.0,122.73814475445045,52.33589591957421,0.5996868024401635
148250,알엔투테크놀로지,KOSDAQ,3435.0,122.59952541377709,67.53554502369668,1.7261806593031024
255440,야스,KOSDAQ,11580.0,122.50275701648991,50.24630541871921,1.2036712784728454
433500,원자력TOP10,KOSPI,68105.0,120.59507868879518,54.66152999449642,1.016842428832181
065440,이루온,KOSDAQ,2435.0,120.46478070303978,81.91624365482234,2.859345758592572
090470,제이스텍,KOSDAQ,9200.0,119.1586447046866,70.01499250374812,1.5357102784119185
355690,에이텀,KOSDAQ,5500.0,118.9460642325977,83.79482523831139,0.7596122368379664
477490,에셋플러스,KOSPI,18665.0,118.63783187077689,64.4916540212443,0.4944423150632426
371450,글로벌클라우드컴퓨팅INDXX,KOSPI,10550.0,117.19089066254179,72.80219780219781,1.149150171519922
448280,에코아이,KOSDAQ,12120.0,117.0289772041038,57.5880758807588,1.1320485610706765
168580,중국본토CSI300,KOSPI,36480.0,116.83794326588784,66.43598615916954,1.7277730196621537
025860,남해화학,KOSPI,8650.0,116.81755225411871,60.76759061833689,1.7772045018155975
463250,방산,KOSPI,48350.0,115.90173305229064,59.577076310144044,0.7417609912276789
215380,우정바이오,KOSDAQ,3535.0,115.56494673542036,64.85148514851485,0.7843107511936127
009900,명신산업,KOSPI,10800.0,113.74325749647699,57.40149094781683,0.47138692601575366
381170,미국테크TOP10,KOSPI,29250.0,113.29105843396727,60.443037974683534,1.7685653268763522
321550,티움바이오,KOSDAQ,7420.0,113.12096892269591,58.49056603773585,0.9781653909820928
380540,옵티코어,KOSDAQ,4890.0,110.76822490959913,61.2701252236136,1.4595169902097422
464930,글로벌혁신블루칩TOP10,KOSPI,19610.0,110.31830013782752,62.990196078431374,1.0692159166477981
261110,미국달러선물레버리지,KOSPI,18505.0,108.74508247043406,67.8391959798995,0.5226824457593688
331920,셀레믹스,KOSDAQ,6470.0,108.35173243015504,71.22905027932961,0.7994066840833448
485690,미국AI밸류체인TOP3Plus,KOSPI,17555.0,107.8252984810707,63.966942148760324,0.5767332177258055
261250,미국달러선물레버리지,KOSPI,18520.0,106.28768202430203,67.87564766839378,0.48816249954901325
064850,에프앤가이드,KOSDAQ,21750.0,105.72045759287676,67.25403817914831,0.7670396625559347
232830,아이티센피엔에스,KOSDAQ,2990.0,105.59132243220346,76.29471436198611,0.6499491466862618
225800,미국달러선물레버리지,KOSPI,17520.0,100.83973526942486,67.32283464566929,0.2610698745840799
041020,폴라리스오피스,KOSDAQ,4890.0,100.16736189713362,55.50595238095239,10.923500314067768
256750,차이나심천ChiNext,KOSPI,16145.0,96.31204534689769,70.61503416856492,2.310809789046551
072950,빛샘전자,KOSDAQ,7670.0,95.8106671064063,58.51602023608769,1.3682463962049076
419430,차이나2차전지MSCI,KOSPI,12390.0,95.07541678674562,81.42857142857143,1.2302103137133689
019180,티에이치엔,KOSPI,8450.0,95.04752199921151,54.973821989528794,1.1439251776818713
023900,풍국주정,KOSDAQ,9950.0,94.82165977982694,58.58895705521472,0.8899181566344831
430500,물가채KIS,KOSPI,113880.0,93.94557123860746,57.129277566539926,1.4479638009049773
322510,제이엘케이,KOSDAQ,8760.0,93.83647128870156,57.099236641221374,1.9693341721793614
001560,제일연마,KOSPI,11850.0,93.80477619418019,57.47126436781609,0.39857470171256887
462510,라메디텍,KOSDAQ,5340.0,93.76591621766423,51.9809825673534,0.7265560976416328
138490,코오롱ENP,KOSPI,13260.0,90.10327569093272,60.42154566744731,0.5607789982847482
307750,국전약품,KOSDAQ,4655.0,88.94459667459458,68.70229007633587,0.6447138276758154
115440,우리넷,KOSDAQ,7550.0,88.73314016979113,53.68098159509202,0.6716692283104133
122640,예스티,KOSDAQ,25150.0,88.3966532293282,61.29032258064516,1.0310289913846824
006890,태경케미컬,KOSPI,9000.0,87.01601802787329,60.613207547169814,2.7710261153708307
187660,현대ADM,KOSDAQ,17500.0,86.98513732265428,61.47679324894515,0.4104141154861402
003300,한일홀딩스,KOSPI,17900.0,86.90094435225302,56.587473002159825,1.1232253030011952
465580,미국빅테크TOP7,KOSPI,21840.0,86.60695030854015,60.28513238289206,1.947759312561716
490590,미국AI밸류체인데일리고정커버드콜,KOSPI,12965.0,86.36101319600309,65.19721577726219,0.30908823431708926
461900,미국테크TOP10,KOSPI,21145.0,85.60113893644234,59.9640933572711,0.6516070517544357
407830,에셋플러스,KOSPI,15060.0,85.52358252475364,60.14492753623188,0.47736605093724027
027360,아주IB투자,KOSDAQ,6330.0,85.27334888270525,60.639880952380956,2.0919484921674614
088800,에이스테크,KOSDAQ,3420.0,85.10264556807236,58.264462809917354,0.9573534298960709
051160,지어소프트,KOSDAQ,7680.0,83.83727346898272,56.79442508710801,0.476562582396984
099320,쎄트렉아이,KOSDAQ,193200.0,82.27208568095375,58.52417302798982,0.36944346721310106
008060,대덕,KOSPI,12960.0,78.63952272887929,56.60919540229885,0.49162563681484217
256450,심천차이넥스트,KOSPI,15350.0,78.00109388880738,62.20338983050848,0.5959214283653985
010780,아이에스동서,KOSPI,31750.0,76.60141164418087,51.671732522796354,0.9157640977983867
238090,앤디포스,KOSDAQ,3125.0,76.3427211784423,81.59886471144749,0.6457068966027418
174360,중국본토대형주CSI100,KOSPI,24960.0,76.12094991025106,72.87671232876713,0.6284923427152318
367380,미국나스닥100,KOSPI,27990.0,72.49754553722539,67.09401709401709,0.8326220095434956
417500,제이아이테크,KOSDAQ,5140.0,72.1849339071789,66.81318681318682,3.202879679939306
024850,이노베이션,KOSDAQ,3820.0,72.0773042853632,66.86507936507937,2.9479352923333795
297090,씨에스베어링,KOSDAQ,7400.0,72.05372750773927,56.85071574642127,0.9938259865655561
104460,디와이피엔에프,KOSDAQ,15530.0,70.87511244903877,55.151515151515156,0.7971324122869486
005860,한일사료,KOSDAQ,4570.0,70.12983340533907,67.70981507823613,1.732279537883861
479620,미국AI반도체칩메이커,KOSPI,16000.0,69.78496606129619,55.7649667405765,0.7882863126500805
491630,미국반도체인버스,KOSPI,10280.0,69.70374952145232,59.238363892806774,1.3381846036001532
051370,인터플렉스,KOSDAQ,12620.0,69.64792063466723,51.94986072423398,0.7465969937423392
280320,미국IT인터넷,KOSPI,18280.0,68.99563780480051,52.58741258741258,0.19811174740752205
368590,미국나스닥100,KOSPI,27125.0,68.91623184800198,66.74008810572687,0.3417378343531465
474220,미국테크TOP10타겟커버드콜,KOSPI,15065.0,68.03424422859645,63.89891696750903,1.103087451067215
067920,이글루,KOSDAQ,6050.0,67.95133895976298,77.21518987341771,0.6205636425614593
039980,폴라리스AI,KOSDAQ,1936.0,66.83431646309981,60.97231600270088,4.834973539988983
498270,미국양자컴퓨팅,KOSPI,12415.0,66.26837321883437,60.21739130434783,0.41924262121885497
195990,에이비프로바이오,KOSDAQ,1859.0,65.45917108574952,88.46153846153847,3.125317285776068
039560,다산네트웍스,KOSDAQ,4480.0,64.86476977828019,55.16014234875445,1.4231379496661951
069540,빛과전자,KOSDAQ,1678.0,64.05813982208832,69.30533117932148,5.750855456164226
073540,에프알텍,KOSDAQ,2415.0,63.949312140977,64.14451261077028,1.6521316920515041
242040,나무기술,KOSDAQ,6390.0,63.44236569490897,65.3436018957346,1.780830847830564
261780,차백신연구소,KOSDAQ,3005.0,63.31383755910244,61.56351791530944,1.3677991792393505
053160,프리엠스,KOSDAQ,7980.0,63.191559546701086,65.95174262734585,1.1919576481652725
379810,미국나스닥100,KOSPI,24380.0,62.71503602319372,66.66666666666666,0.4192805231860145
485540,미국AI테크TOP10,KOSPI,14195.0,62.43740635911284,58.19209039548023,2.026222394444999
241770,메카로,KOSDAQ,30700.0,62.25990267535758,63.470319634703195,2.531543879553647
000227,유유제약2우B,KOSPI,10810.0,61.9229412498583,54.83870967741936,1.4671973084971073
318410,비비씨,KOSDAQ,7970.0,61.18499764161875,63.291139240506325,7.053762147939624
417450,글로벌수소경제,KOSPI,14005.0,60.617249355547074,59.97757847533632,2.1737880658088296
396510,차이나클린에너지SOLACTIVE,KOSPI,9650.0,60.25838357299912,78.17589576547232,1.1186517175519999
481190,미국테크TOP10,KOSPI,15870.0,60.24967682930581,59.66850828729281,1.9562584493949409
271940,일진하이솔루스,KOSPI,16880.0,58.76781140447497,57.295597484276726,0.6950490858842694
003000,부광약품,KOSPI,5940.0,58.766303738839156,55.79268292682927,0.6594486877473545
462900,바이오헬스케어액티브,KOSPI,23705.0,58.690637463637444,50.12605042016807,0.5491292809625504
459790,미국성장기업30액티브,KOSPI,19005.0,58.67650457208849,62.20806794055201,0.020478423458182467
137950,제이씨케미칼,KOSDAQ,3975.0,57.45067607351967,59.40766550522649,0.6329791637846834
032960,동일기연,KOSDAQ,16500.0,57.08835461721438,52.31788079470199,0.896367018534705
004440,삼일씨엔에스,KOSPI,6270.0,57.00631504754213,58.13148788927335,1.951250474408135
463680,미국S,KOSPI,17750.0,56.440075445554214,58.53131749460044,0.6153435162486642
007120,미래아이앤지,KOSPI,1846.0,56.21097786831527,78.54368932038835,1.425154018972508
483280,미국AI테크TOP10타겟커버드콜,KOSPI,12040.0,55.39265907708881,60.51386071670047,0.915835453562923
072130,유엔젤,KOSPI,5030.0,54.14404075195072,61.03151862464183,0.578683814394021
489290,미국빌리어네어,KOSPI,14990.0,53.858586425999775,64.62093862815885,0.35139707603583664
426030,미국나스닥100액티브,KOSPI,38075.0,53.54169178578142,54.061624649859944,1.0703100441057165
005010,휴스틸,KOSPI,4810.0,52.869647166530626,57.11159737417943,1.1080662096796532
138230,미국달러선물,KOSPI,17305.0,52.504622444719686,68.56368563685636,0.5021947234779641
036930,주성엔지니어링,KOSDAQ,64100.0,52.16770008529966,61.39630390143737,0.4426437230627893
096240,크레버스,KOSDAQ,11350.0,52.10080706658971,57.90960451977401,0.4641652326812515
365270,큐라클,KOSDAQ,19710.0,51.272881796071715,62.508858965272864,1.0778816863623455
