symbol,name,market,price,low_60d,rebound_pct,rsi
021040,대호특수강,KOSDAQ,1229.0,1047.0,17.382999044890155,42.51012145748988
086670,비엠티,KOSDAQ,13230.0,11280.0,17.28723404255319,47.77142857142857
419530,엔터,KOSDAQ,33950.0,28950.0,17.271157167530227,41.30434782608696
305540,차전지테마,KOSPI,19465.0,16600.0,17.25903614457831,42.01556131900704
033500,동성화인텍,KOSDAQ,28200.0,24050.0,17.25571725571726,43.34277620396601
083930,아바코,KOSDAQ,14710.0,12550.0,17.211155378486055,41.84576485461441
304360,에스바이오메딕스,KOSDAQ,34750.0,29650.0,17.200674536256333,43.01552106430155
033200,모아텍,KOSDAQ,3750.0,3200.0,17.1875,40.06514657980457
469060,미국반도체NYSE,KOSPI,24080.0,20551.0,17.171913775485372,45.99483204134368
036420,콘텐트리중앙,KOSPI,7040.0,6010.0,17.138103161397677,43.24324324324324
173130,오파스넷,KOSDAQ,7260.0,6200.0,17.09677419354838,40.880503144654085
161580,필옵틱스,KOSDAQ,45900.0,39200.0,17.091836734693878,46.070460704607044
287840,인투셀,KOSDAQ,46250.0,39500.0,17.08860759493671,41.46341463414634
035510,신세계,KOSPI,17410.0,14870.0,17.081371889710816,43.291995490417136
068930,디지털대성,KOSDAQ,8860.0,7570.0,17.040951122853375,54.9222797927461
252670,선물인버스2X,KOSPI,275.0,235.0,17.021276595744684,48.77300613496933
115160,휴맥스,KOSDAQ,689.0,589.0,16.977928692699496,41.504178272980496
011230,삼화전자,KOSPI,2585.0,2210.0,16.96832579185521,40.53156146179401
239340,이스트에이드,KOSDAQ,1427.0,1220.0,16.96721311475411,41.13785557986871
144960,뉴파워프라즈마,KOSDAQ,5630.0,4815.0,16.92627206645898,42.12962962962963
002140,고려산업,KOSPI,2765.0,2365.0,16.913319238900627,57.065217391304344
009310,참엔지니어링,KOSPI,1065.0,911.0,16.904500548847423,55.039267015706805
079900,전진건설로봇,KOSPI,54400.0,46550.0,16.86358754027928,44.74431818181819
080420,모다이노칩,KOSDAQ,2115.0,1810.0,16.850828729281766,53.78486055776892
494670,조선TOP10,KOSPI,29340.0,25125.0,16.776119402985067,41.71385428463571
193250,링크드,KOSDAQ,397.0,340.0,16.76470588235295,48.07692307692308
003300,한일홀딩스,KOSPI,17900.0,15330.0,16.764514024788003,56.587473002159825
401470,메타버스액티브,KOSPI,8970.0,7685.0,16.720884840598572,43.05084745762712
048470,대동스틸,KOSDAQ,3250.0,2785.0,16.696588868940765,42.857142857142854
253160,선물인버스2X,KOSPI,567.0,486.0,16.666666666666675,48.87820512820513
463050,바이오액티브,KOSPI,20170.0,17290.0,16.657027183342965,50.72115384615385
102120,어보브반도체,KOSDAQ,11570.0,9920.0,16.633064516129025,45.38011695906433
036710,심텍홀딩스,KOSDAQ,2490.0,2135.0,16.627634660421542,45.39249146757679
432430,와이랩,KOSDAQ,3300.0,2830.0,16.607773851590114,42.71186440677966
045390,대아티아이,KOSDAQ,4400.0,3775.0,16.55629139072847,41.95205479452054
025550,한국선재,KOSDAQ,3380.0,2900.0,16.551724137931046,44.64285714285714
080520,오디텍,KOSDAQ,3170.0,2720.0,16.544117647058833,44.888888888888886
086980,쇼박스,KOSDAQ,2785.0,2390.0,16.527196652719667,45.833333333333336
460860,동국제강,KOSPI,9050.0,7770.0,16.47361647361647,51.30434782608696
105740,디케이락,KOSDAQ,9640.0,8280.0,16.425120772946865,40.55299539170507
276040,스코넥,KOSDAQ,817.0,702.0,16.381766381766383,45.924967658473484
241790,티이엠씨씨엔에스,KOSDAQ,7180.0,6170.0,16.369529983792553,43.98034398034398
480040,미국반도체데일리타겟커버드콜,KOSPI,13550.0,11644.0,16.368945379594635,46.57339340763576
192250,케이사인,KOSDAQ,10100.0,8680.0,16.359447004608295,48.769574944071586
226400,오스테오닉,KOSDAQ,6550.0,5630.0,16.34103019538189,48.68913857677902
085310,엔케이,KOSPI,1068.0,918.0,16.33986928104576,42.070484581497794
251270,넷마블,KOSPI,53200.0,45750.0,16.284153005464486,43.81443298969072
237820,플레이디,KOSDAQ,4535.0,3900.0,16.28205128205129,53.42960288808665
017900,광전자,KOSPI,2050.0,1763.0,16.279069767441868,52.51396648044692
033640,네패스,KOSDAQ,16740.0,14400.0,16.250000000000007,48.21558630735615
461300,아이스크림미디어,KOSDAQ,16710.0,14380.0,16.203059805285115,56.405693950177934
036570,엔씨소프트,KOSPI,226000.0,194500.0,16.19537275064267,48.35371589840075
336370,솔루스첨단소재,KOSPI,8110.0,6980.0,16.189111747851005,43.037974683544306
286750,나노실리칸첨단소재,KOSDAQ,1480.0,1274.0,16.16954474097332,42.349726775956285
218150,미래생명자원,KOSDAQ,3345.0,2880.0,16.145833333333325,56.73469387755103
005870,휴니드,KOSPI,8580.0,7390.0,16.102841677943157,48.13664596273291
361570,알비더블유,KOSDAQ,2030.0,1750.0,15.999999999999993,50.30229746070133
418550,제이오,KOSDAQ,7540.0,6500.0,15.999999999999993,40.259740259740255
252710,선물인버스2X,KOSPI,291.0,251.0,15.936254980079688,48.275862068965516
003070,코오롱글로벌,KOSPI,10040.0,8660.0,15.935334872979222,45.841784989858006
389650,넥스트바이오메디컬,KOSDAQ,70600.0,60900.0,15.927750410509024,42.33409610983982
170790,파이오링크,KOSDAQ,8600.0,7420.0,15.902964959568733,48.44124700239808
411420,미국나스닥AI테크액티브,KOSPI,22010.0,18991.0,15.897003843926072,49.58145524790727
049120,파인디앤씨,KOSDAQ,540.0,466.0,15.879828326180267,41.86046511627907
146320,비씨엔씨,KOSDAQ,14620.0,12620.0,15.847860538827252,43.679245283018865
317850,대모,KOSDAQ,8340.0,7200.0,15.833333333333343,43.735763097949885
460930,현대힘스,KOSDAQ,17720.0,15300.0,15.816993464052299,42.494929006085194
434480,모니터랩,KOSDAQ,3630.0,3135.0,15.789473684210531,41.081081081081074
079430,현대리바트,KOSPI,7190.0,6210.0,15.780998389694044,41.96078431372549
387570,파인메딕스,KOSDAQ,7000.0,6050.0,15.702479338842966,47.67025089605735
329180,현대중공업,KOSPI,583000.0,504000.0,15.674603174603185,45.04132231404959
051160,지어소프트,KOSDAQ,7680.0,6640.0,15.662650602409634,56.79442508710801
120115,코오롱인더우,KOSPI,27700.0,23950.0,15.657620041753662,47.58064516129033
018680,서울제약,KOSDAQ,2775.0,2400.0,15.625,46.49122807017543
