symbol,name,market,price,avg_amount,volume_ratio
445090,에이직랜드,KOSDAQ,28350.0,2450698372.5,0.42045064762003054
023410,유진기업,KOSDAQ,4265.0,2449191599.5,0.31509929475418824
092190,서울바이오시스,KOSDAQ,3990.0,2447128140.5,0.17268760698576233
217500,러셀,KOSDAQ,2865.0,2443845934.25,0.20436112470518392
190510,나무가,KOSDAQ,18560.0,2441458672.0,0.408719892680391
105740,디케이락,KOSDAQ,9640.0,2427144823.5,1.179623809381724
270660,에브리봇,KOSDAQ,18110.0,2420320461.0,0.3471615115924887
372330,차이나항셍테크,KOSPI,8365.0,2419124914.25,0.9217568652468082
139320,금은선물,KOSPI,21650.0,2413281224.25,0.5429199013390488
008730,율촌화학,KOSPI,24650.0,2408554787.5,0.7527553877550579
245710,베트남VN30,KOSPI,29580.0,2402922853.5,0.5671427558831869
049180,셀루메드,KOSDAQ,1009.0,2400084874.45,1.9851794832598806
016380,스틸,KOSPI,5630.0,2394043480.0,0.46473612480599785
081150,티플랙스,KOSDAQ,3345.0,2391053887.75,2.881444207624878
011760,현대코퍼레이션,KOSPI,25550.0,2382605057.5,0.6315601088689754
000650,천일고속,KOSPI,226000.0,2372838775.0,0.21590067232226906
025880,케이씨피드,KOSDAQ,2970.0,2371116352.5,1.1036729941494683
261240,미국달러선물,KOSPI,15255.0,2358396055.25,0.9750683628845601
414270,글로벌자율주행액티브,KOSPI,12950.0,2354119546.0,0.4798303755968926
099430,바이오플러스,KOSDAQ,4930.0,2346156322.75,0.3544362900026808
298770,한국대만IT프리미어,KOSPI,55075.0,2338717095.25,0.43846215845893444
251370,와이엠티,KOSDAQ,12380.0,2335131545.5,0.42513755304630396
062970,한국첨단소재,KOSDAQ,2385.0,2328872560.5,0.3042291303824632
246710,티앤알바이오팹,KOSDAQ,3135.0,2324833740.5,0.4742465251128933
033790,피노,KOSDAQ,4920.0,2322159704.75,2.55633410206782
382840,원준,KOSDAQ,8620.0,2319928836.5,0.23288097125378204
377030,비트맥스,KOSDAQ,1035.0,2319226038.35,0.24319191134322984
488280,에스투더블유,KOSDAQ,16090.0,2310762670.0,0.589155017362657
090350,노루페인트,KOSPI,8410.0,2305311022.5,0.5006751155694353
000070,삼양홀딩스,KOSPI,69800.0,2303172055.0,0.327935832096854
081000,일진다이아,KOSPI,13620.0,2301698382.0,0.2694435118432198
442570,액티브,KOSPI,16090.0,2300464228.75,0.5441472943026161
204610,티쓰리,KOSDAQ,2740.0,2294493701.2,0.4882932130970324
006880,신송홀딩스,KOSPI,7150.0,2282082352.5,0.668346785486026
002710,스틸,KOSPI,13760.0,2277637535.0,0.6239156459841086
238120,얼라인드,KOSDAQ,4535.0,2273482323.5,0.147638640404157
210780,코스피고배당,KOSPI,24560.0,2266283483.0,0.5808113756486587
452450,피아이이,KOSDAQ,5480.0,2263470079.0,0.2766678958034024
321550,티움바이오,KOSDAQ,7420.0,2259389925.5,0.9781653909820928
488500,미국S,KOSPI,12275.0,2258153281.0,0.3043733617418782
166480,코아스템켐온,KOSDAQ,2645.0,2257113895.75,0.41599216940244516
307870,비투엔,KOSDAQ,1174.0,2256178109.9,3.5299993842577924
089860,롯데렌탈,KOSPI,32150.0,2254579830.0,0.499635182595319
441680,미국나스닥100커버드콜,KOSPI,11210.0,2246969102.2,0.6794226443224916
325020,배당가치,KOSPI,24925.0,2246177813.5,0.15095347358138522
393210,토마토시스템,KOSDAQ,4470.0,2243648213.25,0.15176421009067878
053300,한국정보인증,KOSDAQ,6000.0,2235936896.0,0.31010126581913705
052900,하이텍,KOSDAQ,1176.0,2234160745.85,0.28746224202650383
215200,메가스터디교육,KOSDAQ,42300.0,2228080597.5,0.47646210809072903
463020,뉴엔AI,KOSDAQ,13700.0,2226481880.5,1.5660475475298432
356680,엑스게이트,KOSDAQ,6980.0,2225759961.5,0.3655088123018247
024880,케이피에프,KOSDAQ,6040.0,2224875011.5,0.8523880511121293
144960,뉴파워프라즈마,KOSDAQ,5630.0,2224319122.0,0.2565846820663302
013310,아진산업,KOSDAQ,3220.0,2220345018.5,2.127808907753742
163280,에어레인,KOSDAQ,6400.0,2217147075.0,0.2788688306642343
138910,구리선물,KOSPI,9025.0,2206964858.75,0.45901973891514275
306200,세아제강,KOSPI,138200.0,2206588940.0,1.545378578694957
187790,나노,KOSDAQ,4425.0,2201491580.75,0.608714839167794
009310,참엔지니어링,KOSPI,1065.0,2191522264.4,0.0
418420,라온텍,KOSDAQ,6230.0,2183621905.5,0.7869166677400405
014940,오리엔탈정공,KOSDAQ,7320.0,2181233760.0,0.7500261749696449
244920,에이플러스에셋,KOSPI,12090.0,2173626049.5,0.23625622130422438
114820,국채3년,KOSPI,104915.0,2172616084.5,0.3712908388494287
078590,휴림에이텍,KOSDAQ,540.0,2165895283.65,0.5506490733981958
083310,엘오티베큠,KOSDAQ,13370.0,2159173575.5,0.8548565329850472
078340,컴투스,KOSDAQ,33000.0,2158850060.0,0.560161598095586
476750,미국30년국채엔화노출액티브,KOSPI,8570.0,2156067166.85,0.369867495964534
340570,티앤엘,KOSDAQ,49200.0,2140726652.5,0.4443804669043244
353810,이지바이오,KOSDAQ,7060.0,2129321048.0,0.33756817246035187
290690,소룩스,KOSDAQ,3245.0,2118156745.0,0.8767771787547125
089470,현대EP,KOSPI,5310.0,2112903907.5,0.16304599484660764
095500,미래나노텍,KOSDAQ,9160.0,2110099489.5,0.34460924064336146
487570,효성,KOSPI,57100.0,2108537850.0,0.22285758709153575
396270,넥스트칩,KOSDAQ,3320.0,2105459256.25,1.0776707978233637
405100,큐알티,KOSDAQ,17010.0,2102909250.0,0.6409488071525259
047400,유니온머티리얼,KOSPI,1580.0,2102626917.3,0.6499173575428636
113810,디젠스,KOSDAQ,780.0,2100404294.7,0.2877095268281187
299030,하나기술,KOSDAQ,26250.0,2093651187.5,0.3421403645307691
007110,일신석재,KOSPI,1603.0,2090946358.25,0.9354006997962434
457370,한켐,KOSDAQ,8550.0,2088122757.0,0.15372849406062056
003350,한국화장품제조,KOSPI,45900.0,2084922442.5,1.0098487797354565
300080,플리토,KOSDAQ,12910.0,2071442034.0,2.3719149870536467
025900,동화기업,KOSDAQ,9500.0,2070934264.5,0.3612773507531204
177900,쓰리에이로직스,KOSDAQ,5920.0,2065109965.0,0.10332911055601667
315640,딥노이드,KOSDAQ,3550.0,2063842405.75,0.5746826741381851
323990,박셀바이오,KOSDAQ,8100.0,2061798054.0,0.3617369418541633
033230,인성정보,KOSDAQ,1577.0,2061576272.45,0.09637775312383502
008040,사조동아원,KOSPI,1148.0,2058962221.7,0.6511573468989176
066980,한성크린텍,KOSDAQ,1484.0,2057665868.35,0.6850519741907849
013990,아가방컴퍼니,KOSDAQ,4985.0,2056203542.5,0.8010757093464006
243840,신흥에스이씨,KOSDAQ,5800.0,2054272003.0,0.7473028389855182
317850,대모,KOSDAQ,8340.0,2043613518.5,0.5255741014402111
043200,파루,KOSDAQ,891.0,2038577612.75,0.21421617842948018
307930,컴퍼니케이,KOSDAQ,6750.0,2032459324.0,0.4120602958834075
001530,동일,KOSPI,22550.0,2029268747.5,0.37101340763838603
317830,에스피시스템스,KOSDAQ,10340.0,2025634446.5,0.2507074348626803
058820,제약,KOSDAQ,1681.0,2025470188.55,0.7117007619668958
172670,에이엘티,KOSDAQ,11050.0,2022567260.5,0.45796469445475546
458650,성우,KOSDAQ,12250.0,2018814401.0,0.30433700067910646
429000,미국S,KOSPI,13670.0,2017353230.75,0.5210380548754379
090850,현대이지웰,KOSDAQ,6490.0,2012139182.0,0.6391905291524826
496770,글로벌방산,KOSPI,21525.0,2010719195.75,1.0420106767813284
084990,헬릭스미스,KOSDAQ,5880.0,2004560393.5,0.5324894899446851
007860,서연,KOSPI,9740.0,1998814116.5,0.4408799154999595
038110,에코플라스틱,KOSDAQ,2900.0,1998414617.25,0.2962389815631003
214420,토니모리,KOSPI,6930.0,1998027020.5,0.31797152801139383
123690,한국화장품,KOSPI,8480.0,1994870567.5,0.21875350810646504
082800,비보존,KOSDAQ,3750.0,1990861689.75,0.569514874074735
046940,우원개발,KOSDAQ,4640.0,1982769914.25,0.29474036050164354
085670,뉴프렉스,KOSDAQ,5460.0,1981121204.0,0.36692358185360147
002350,넥센타이어,KOSPI,7080.0,1979285912.0,0.6235667871780908
194370,제이에스코퍼레이션,KOSPI,12160.0,1970909051.0,0.31708792377190437
305080,미국채10년선물,KOSPI,13605.0,1968974285.5,0.9581110582544498
108380,대양전기공업,KOSDAQ,27750.0,1966421827.5,0.47357736299895753
468380,미국하이일드액티브,KOSPI,11845.0,1962633324.95,1.4195907797081546
215360,우리산업,KOSDAQ,8460.0,1961025814.5,0.08932267158463551
079430,현대리바트,KOSPI,7190.0,1959105949.5,0.33139504595341857
480030,미국500데일리타겟커버드콜,KOSPI,10525.0,1956781099.6,0.4420539157798317
012690,모나리자,KOSPI,2110.0,1953916606.7,0.2800489872800392
456880,미국달러SOFR금리,KOSPI,12935.0,1950765473.5,0.6029777507605061
119500,포메탈,KOSDAQ,4165.0,1942641903.0,0.4837796085273902
059210,메타바이오메드,KOSDAQ,4480.0,1936371498.75,0.9310256425543585
300720,한일시멘트,KOSPI,16620.0,1931780884.0,0.4498372994232346
095570,네트웍스,KOSPI,5010.0,1929478810.0,0.32243880716037965
201490,미투온,KOSDAQ,3235.0,1926507025.75,0.4264129872065931
115610,이미지스,KOSDAQ,1305.0,1924590128.15,0.3032627261652894
294140,레몬,KOSDAQ,3620.0,1919898661.25,0.2663059718453434
090470,제이스텍,KOSDAQ,9200.0,1918809847.5,1.5357102784119185
115440,우리넷,KOSDAQ,7550.0,1917358905.5,0.6716692283104133
000050,경방,KOSPI,9110.0,1913138144.5,0.23827026063757997
030960,양지사,KOSDAQ,7110.0,1910109419.0,0.3303822299508783
483290,미국배당다우존스타겟커버드콜,KOSPI,10845.0,1902645205.65,0.49003911237377085
461450,코스닥글로벌,KOSPI,18135.0,1890604332.0,0.4340848470907251
440910,미국우주항공방산,KOSPI,26940.0,1888421674.0,0.4882603374847756
338220,뷰노,KOSDAQ,17310.0,1888314744.0,0.8170148937637768
136490,선진,KOSPI,10100.0,1884864432.5,0.8252272435178583
043150,바텍,KOSDAQ,23200.0,1883598155.0,0.3869885394534182
360350,코셈,KOSDAQ,13200.0,1883402200.0,0.6764098774389864
322180,티라유텍,KOSDAQ,7830.0,1881761030.5,0.5586931115449051
394670,글로벌리튬,KOSPI,11620.0,1881353967.0,0.371378193481696
179900,유티아이,KOSDAQ,21400.0,1881127686.0,0.935058573177288
142210,유니트론텍,KOSDAQ,5500.0,1879338740.0,0.8224459668803255
138610,나이벡,KOSDAQ,30300.0,1869605225.0,0.8212960151988483
304780,선물레버리지,KOSPI,92040.0,1868985423.25,0.1562041568378927
000640,동아쏘시오홀딩스,KOSPI,103000.0,1868007171.3,0.6308605944446865
014950,삼익제약,KOSDAQ,11950.0,1867361470.0,0.32460877954689965
035080,그래디언트,KOSDAQ,14090.0,1866100455.0,14.563788934314374
069080,웹젠,KOSDAQ,12340.0,1859241332.0,0.5819402652106139
019170,신풍제약,KOSPI,10770.0,1856941005.5,0.34603667919001974
360150,코스닥150롱코스피200숏선물,KOSPI,6255.0,1852473953.0,0.2392107389606439
151860,에코솔루션,KOSDAQ,6050.0,1841691401.0,0.36833110895913845
122990,와이솔,KOSDAQ,7580.0,1840935166.5,0.886398928563567
004830,덕성,KOSPI,4620.0,1830260172.0,0.3568658843022497
261250,미국달러선물레버리지,KOSPI,18520.0,1828214434.5,0.48816249954901325
214680,디알텍,KOSDAQ,1895.0,1827720879.35,0.38342072558625967
159010,아스플로,KOSDAQ,4830.0,1826895934.5,0.21064255251617212
196450,코아시아씨엠,KOSDAQ,1700.0,1821586430.1,2.251943448277458
078520,에이블씨엔씨,KOSPI,11600.0,1816781602.0,1.3315836724830654
019550,인베스트먼트,KOSDAQ,666.0,1813913480.95,0.20303382814077445
207760,미스터블루,KOSDAQ,1095.0,1810039000.9,0.10503092589330626
314930,바이오다인,KOSDAQ,12250.0,1808010997.5,0.589313864408436
190620,단기통안채,KOSPI,100840.0,1795329006.25,0.0640860166780772
060980,홀딩스,KOSPI,44400.0,1792875150.0,0.5584603259719368
317240,트릴리온,KOSDAQ,311.0,1791990724.0,0.19727423219044152
138490,코오롱ENP,KOSPI,13260.0,1786603832.0,0.5607789982847482
234100,폴라리스세원,KOSDAQ,1071.0,1784011124.6,1.2771994095786798
326240,플러스,KOSPI,33270.0,1783884573.25,0.352196012577624
114100,국고채3년,KOSPI,107370.0,1775414927.3,0.7294969039075866
454320,설비투자iSelect,KOSPI,42475.0,1772344199.25,0.5017043550741711
003060,에이프로젠바이오로직스,KOSPI,275.0,1770152097.55,0.2935357855902147
001750,한양증권,KOSPI,25800.0,1767689285.0,0.4378736596275373
049070,인탑스,KOSDAQ,17670.0,1764216966.0,0.5756911214267123
079960,동양이엔피,KOSDAQ,29750.0,1764021545.0,0.8740197711873819
093640,케이알엠,KOSDAQ,5770.0,1761752951.25,0.8225193077069625
003650,미창석유,KOSPI,112900.0,1759350900.0,0.39811327931834606
031430,신세계인터내셔날,KOSPI,12570.0,1758930419.0,0.45640548035780537
101670,하이드로리튬,KOSDAQ,1905.0,1758319367.85,0.35269886732490896
452360,미국배당다우존스,KOSPI,12200.0,1748805748.2,0.5333083110109431
377480,마음AI,KOSDAQ,15790.0,1743183842.0,1.434260559878253
452300,캡스톤파트너스,KOSDAQ,3120.0,1742137339.5,0.25468675406529007
047920,제약,KOSDAQ,15090.0,1737425284.0,0.5031455507832688
215090,솔디펜스,KOSDAQ,2980.0,1730834630.0,0.49590218417566234
109080,옵티시스,KOSDAQ,10390.0,1719386086.5,0.7795045338559863
494330,라이프자산주주가치액티브,KOSPI,21170.0,1716894703.75,0.3070105628019676
033130,디지틀조선,KOSDAQ,3020.0,1714841057.35,0.360662523107934
344820,글라스,KOSPI,25400.0,1713413780.0,0.7071329648529614
001520,동양,KOSPI,810.0,1712785279.25,0.7241584025748691
103840,우양,KOSDAQ,2960.0,1711783427.0,0.16493464003447456
046970,우리로,KOSDAQ,1640.0,1710041131.55,3.0100393887547505
381970,케이카,KOSPI,14320.0,1708063185.5,0.352891500238076
337930,젝시믹스,KOSDAQ,4440.0,1704699918.25,0.44751970241010264
084690,대상홀딩스,KOSPI,9400.0,1701081839.0,0.47964568413117226
187870,디바이스,KOSDAQ,17520.0,1695143822.0,0.31122947570273535
002320,한진,KOSPI,19300.0,1695109718.0,0.19138877495692103
045970,코아시아,KOSDAQ,5060.0,1693101700.5,0.5070176169529013
409810,미국나스닥100선물인버스,KOSPI,6650.0,1692726642.0,0.6282189716380924
490600,미국배당100데일리고정커버드콜,KOSPI,9400.0,1692256822.2,0.7138919659301898
260970,에스앤디,KOSDAQ,54300.0,1691252085.0,0.3443407242797189
272450,진에어,KOSPI,6340.0,1690896135.0,1.027129394551046
043340,에쎈테크,KOSDAQ,470.0,1689519724.3,0.03609959030183764
418470,밀리의서재,KOSDAQ,12400.0,1687512098.0,0.13672266098383531
001620,케이비아이동국실업,KOSPI,617.0,1686118523.15,0.28780590158493957
463290,단기금융채액티브,KOSPI,107815.0,1683654239.75,0.6860691569478332
001210,금호전기,KOSPI,800.0,1681337358.35,0.4092796249420613
005250,녹십자홀딩스,KOSPI,13920.0,1678279983.5,0.5064901666192931
144510,지씨셀,KOSDAQ,26100.0,1668981367.5,1.4726604294567973
035600,이니시스,KOSDAQ,10330.0,1665211933.5,0.29326024138774237
378340,필에너지,KOSDAQ,14290.0,1661518587.0,0.38628771734078865
137310,에스디바이오센서,KOSPI,7620.0,1658308598.5,0.8788804059818343
020400,대동금속,KOSDAQ,6600.0,1654836196.0,0.058609962283904256
411420,미국나스닥AI테크액티브,KOSPI,22010.0,1648626103.0,1.0328125802113814
481070,에이유브랜즈,KOSDAQ,19370.0,1647328232.5,0.4075209568877494
340360,다보링크,KOSDAQ,1870.0,1641943895.8,1.3323371619218982
284980,금융,KOSPI,21160.0,1639885857.0,0.12915948632773386
170900,동아에스티,KOSPI,43500.0,1638614157.45,0.44811445886118856
464310,글로벌AI,KOSPI,14775.0,1637960159.5,0.38809406501673843
029460,케이씨,KOSPI,31500.0,1636017840.0,0.7920448053898387
047560,이스트소프트,KOSDAQ,13950.0,1634562980.0,0.6447096114047437
142760,모아라이프플러스,KOSDAQ,656.0,1627796343.15,0.06061417147999054
223250,드림씨아이에스,KOSDAQ,5110.0,1626919407.5,0.28731962665545885
382150,온코크로스,KOSDAQ,7010.0,1624198231.0,0.2708181325352528
205470,휴마시스,KOSDAQ,712.0,1615463524.4,0.3247680107382465
192090,차이나CSI300,KOSPI,13300.0,1615362132.0,0.5366788387143425
042940,상지건설,KOSDAQ,8480.0,1611398859.5,0.5767246759035154
017890,한국알콜,KOSDAQ,11050.0,1607450972.0,1.0762749632874977
480040,미국반도체데일리타겟커버드콜,KOSPI,13550.0,1606339976.75,0.36631188136736104
067900,와이엔텍,KOSDAQ,6940.0,1601258613.0,0.26810091550142934
424980,마이크로투나노,KOSDAQ,14000.0,1599843709.5,0.37992659894021114
011560,세보엠이씨,KOSDAQ,17780.0,1591311142.5,0.44538007534464324
019010,베뉴지,KOSDAQ,4615.0,1590588376.5,0.33322106695526127
067630,생명과학,KOSDAQ,3765.0,1589537244.25,0.5496285251548882
009410,태영건설,KOSPI,1837.0,1588436924.3,0.6511886487083042
415640,발해인프라,KOSPI,9950.0,1587336414.0,0.9814494649193367
458260,미국투자등급회사채액티브,KOSPI,47685.0,1586632958.0,0.7169526752377273
241770,메카로,KOSDAQ,30700.0,1583206040.0,2.531543879553647
095270,웨이브일렉트로,KOSDAQ,5480.0,1582544720.0,3.8094873344380122
301400,코스닥150,KOSPI,19825.0,1581785959.0,0.15847768840687723
073010,케이에스피,KOSDAQ,3725.0,1581412585.5,0.7242982439171691
115310,인포바인,KOSDAQ,76300.0,1580257700.0,0.5539466964015927
378800,샤페론,KOSDAQ,1622.0,1577569613.2,1.1810838642792696
000725,현대건설우,KOSPI,70800.0,1571406500.0,0.8409921752598948
014580,태경비케이,KOSPI,4470.0,1570711357.5,0.4292674753999839
008060,대덕,KOSPI,12960.0,1570275192.5,0.49162563681484217
097520,엠씨넥스,KOSPI,23950.0,1569459805.0,0.6078842990880347
234690,녹십자웰빙,KOSDAQ,9070.0,1568418072.0,0.6092235359870375
205100,엑셈,KOSDAQ,1920.0,1565596620.15,1.0361188564349846
105330,케이엔더블유,KOSDAQ,7880.0,1565248286.5,0.33755922676500616
460940,피앤에스로보틱스,KOSDAQ,8220.0,1565158138.5,0.2545205617846399
389680,유디엠텍,KOSDAQ,664.0,1561619954.9,0.26256046966134894
054950,제이브이엠,KOSDAQ,25500.0,1556156267.5,0.9404822306849103
365780,국고채10년,KOSPI,85025.0,1546952699.0,0.6112662377079033
065510,휴비츠,KOSDAQ,8760.0,1544259337.0,0.5723248916932465
153270,코스피100,KOSPI,63550.0,1544116448.0,0.41854057268242845
339950,아이비김영,KOSDAQ,2320.0,1543125937.75,0.49243214341557145
104530,고배당,KOSPI,19385.0,1541858983.25,0.3040257377955504
051360,토비스,KOSDAQ,15560.0,1533533685.5,0.3948773783406929
292770,국채선물3년인버스,KOSPI,56815.0,1533512987.0,0.0
036530,홀딩스,KOSPI,58000.0,1529208510.0,0.44642516739940485
030190,평가정보,KOSPI,16740.0,1525343294.5,1.7695574320251135
210540,디와이파워,KOSPI,13720.0,1523720132.5,0.4345059287970621
096250,와이즈넛,KOSDAQ,11060.0,1518834588.0,3.141258228879676
300950,게임산업,KOSPI,6670.0,1516177419.25,0.893621324918852
212560,네오오토,KOSDAQ,8010.0,1510998332.5,0.4187970161846014
306530,코스닥150선물레버리지,KOSPI,16935.0,1505133162.75,0.35872547945334604
064550,바이오니아,KOSDAQ,12130.0,1498512302.0,0.45192716620443574
412770,글로벌AI플랫폼액티브,KOSPI,12145.0,1498447906.5,0.15507699460862986
072710,농심홀딩스,KOSPI,93400.0,1496363910.0,0.44887136208461315
331920,셀레믹스,KOSDAQ,6470.0,1491624249.75,0.7994066840833448
213610,삼성그룹밸류,KOSPI,16640.0,1487556752.25,0.47804825847035726
003547,대신증권2우B,KOSPI,24900.0,1486289717.5,0.24504742895692952
131400,이브이첨단소재,KOSDAQ,1413.0,1486066321.35,0.6812562707625229
319640,골드선물,KOSPI,30180.0,1485655215.5,0.7282056937628296
270520,앱튼,KOSDAQ,202.0,1485179894.85,0.12704955389608533
331380,포커스에이아이,KOSDAQ,3095.0,1479296992.75,0.5592006659767528
007120,미래아이앤지,KOSPI,1846.0,1478372143.75,1.425154018972508
119610,인터로조,KOSDAQ,17910.0,1474670019.5,0.42025820529027746
000157,두산2우B,KOSPI,448500.0,1473596300.0,1.0880234241128617
040160,누리플렉스,KOSDAQ,10000.0,1467467905.0,0.7446806624924591
009270,신원,KOSPI,1380.0,1463032550.6,0.7782374355963974
491230,국공채머니마켓액티브,KOSPI,51790.0,1461269002.75,0.0945790489000584
032680,소프트센,KOSDAQ,240.0,1460192329.5,0.06610564401463405
014910,성문전자,KOSPI,1716.0,1460066525.2,0.23092549473792987
292560,일본엔선물,KOSPI,8685.0,1459009671.5,0.21719502761521622
000890,보해양조,KOSPI,438.0,1456149602.7,0.14900598795528883
000320,노루홀딩스,KOSPI,22600.0,1455798330.0,0.19048105223134443
215000,골프존,KOSDAQ,49400.0,1453240035.0,0.7580601171469866
002420,세기상사,KOSPI,5730.0,1450193157.0,0.12995249846885829
054300,팬스타엔터프라이즈,KOSDAQ,608.0,1446010170.5,0.43999242333693256
373200,엑스플러스,KOSDAQ,774.0,1445458423.5,0.49298491966325053
021050,서원,KOSPI,1292.0,1444888083.6,0.3995975287046015
282880,코윈테크,KOSDAQ,14700.0,1442083607.0,0.3478095191944467
017550,수산세보틱스,KOSPI,1872.0,1441911552.65,0.2804325904447793
439580,블루엠텍,KOSDAQ,3630.0,1441682264.25,0.473166799987961
039830,오로라,KOSDAQ,10420.0,1437619801.5,2.0772388100706616
088390,이녹스,KOSDAQ,12230.0,1435889565.0,0.27117466057818895
300120,라온피플,KOSDAQ,1040.0,1435179229.85,0.4331165436755681
079950,인베니아,KOSDAQ,1160.0,1427185186.45,0.5965914393588119
395290,미디어,KOSPI,8250.0,1424596375.25,0.4942256272516517
226400,오스테오닉,KOSDAQ,6550.0,1422394725.5,0.7123526404555258
077500,유니퀘스트,KOSPI,6050.0,1421195011.0,0.4796505444346804
433980,액티브,KOSPI,15265.0,1416393509.75,0.41888060183233816
322410,고배당,KOSPI,22060.0,1413208237.7,0.32023143219285793
061040,알에프텍,KOSDAQ,1740.0,1407571805.4,0.17027807672839387
071840,롯데하이마트,KOSPI,7750.0,1407068680.5,0.05290677624834686
464610,의료기기소부장Fn,KOSPI,9950.0,1398049707.0,0.17725392773246554
123010,알엔티엑스,KOSDAQ,1245.0,1397175862.7,1.8668076114843313
016740,두올,KOSPI,4660.0,1396093416.0,0.2997021063326739
266360,콘텐츠,KOSPI,12640.0,1394212694.75,0.3284439092600423
489460,바이오비쥬,KOSDAQ,9000.0,1391121606.5,0.9303467454761647
206640,바디텍메드,KOSDAQ,12580.0,1388457786.0,0.9781953693068691
052420,오성첨단소재,KOSDAQ,1349.0,1382158352.3,0.2827701928628011
217190,제너셈,KOSDAQ,6160.0,1379710256.0,0.29379321876946257
192400,쿠쿠홀딩스,KOSPI,28250.0,1379700775.0,0.2841807838865447
073560,우리손에프앤지,KOSDAQ,1680.0,1373547809.8,0.14088912716074742
014820,동원시스템즈,KOSPI,24350.0,1371345615.0,0.615316718934931
051905,생활건강우,KOSPI,104200.0,1368233135.0,0.7688585808041751
001020,페이퍼코리아,KOSPI,719.0,1366416522.15,0.06372645143410505
298340,국채선물3년,KOSPI,56220.0,1364882064.75,0.21485920601424424
376180,피코그램,KOSDAQ,2610.0,1363448118.5,0.936706125180833
091810,티웨이항공,KOSPI,1133.0,1362149561.8,0.6424986125829867
417970,모델솔루션,KOSDAQ,18110.0,1361086960.5,0.4444048478332433
306950,레버리지,KOSPI,61825.0,1358590106.5,0.22467023155676802
086040,바이오톡스텍,KOSDAQ,3215.0,1356973655.0,0.20341272185789525
217820,원익피앤이,KOSDAQ,3285.0,1350790846.75,0.33873241127949305
440320,오픈놀,KOSDAQ,3475.0,1347301331.75,0.05559992257718124
093320,케이아이엔엑스,KOSDAQ,101900.0,1345407075.0,1.5291323714736085
036120,서울평가정보,KOSDAQ,2190.0,1343305479.3,0.22694250916737116
032850,비트컴퓨터,KOSDAQ,5610.0,1343002582.5,1.117390691486478
035460,기산텔레콤,KOSDAQ,2605.0,1342966618.5,0.8368309929544672
085310,엔케이,KOSPI,1068.0,1342319515.75,3.5681440357203806
091970,나노캠텍,KOSDAQ,664.0,1342225356.75,0.20722544826929762
128660,피제이메탈,KOSDAQ,3255.0,1340850792.0,1.31019738513695
445150,친환경조선해운액티브,KOSPI,34995.0,1338284406.75,0.6228592644498016
479850,뷰티,KOSPI,14660.0,1335840570.25,0.40547757361772185
308620,미국10년국채선물,KOSPI,12720.0,1332056843.75,0.8479307468489947
163730,핑거,KOSDAQ,9640.0,1327783576.5,0.27867289937838136
183490,엔지켐생명과학,KOSDAQ,1066.0,1325090455.45,0.5783633511973901
418550,제이오,KOSDAQ,7540.0,1323858339.0,0.4780254018010047
056360,코위버,KOSDAQ,6380.0,1323294726.25,1.4789367903122064
196230,단기통안채,KOSPI,115670.0,1322424023.75,0.5308543231891469
104480,티케이케미칼,KOSDAQ,1870.0,1322170003.05,0.2973933096307836
222420,쎄노텍,KOSDAQ,1322.0,1320929829.3,0.3805575322878001
049950,미래컴퍼니,KOSDAQ,15170.0,1317990536.5,0.5042574997304596
002990,금호건설,KOSPI,4750.0,1313969111.25,0.7888330165306545
378850,화승알앤에이,KOSPI,3550.0,1307438439.5,0.14221264196779151
271060,대농산물선물,KOSPI,8485.0,1304537974.25,1.249590757999638
016590,신대양제지,KOSPI,12830.0,1300972380.5,0.5245389324178256
203780,미국나스닥바이오,KOSPI,31160.0,1300321365.5,0.3712841214871092
109610,에스와이,KOSDAQ,2775.0,1300133594.25,0.3988655806122368
413390,엠오티,KOSDAQ,7890.0,1292809476.5,0.6854176913371682
090435,아모레퍼시픽우,KOSPI,47250.0,1290677502.5,0.2877940452308005
469060,미국반도체NYSE,KOSPI,24080.0,1290272456.5,0.7350722667497428
088340,유라클,KOSDAQ,12100.0,1287606008.0,0.2295099093994891
140710,운송,KOSPI,6660.0,1286075321.5,0.6095362115596514
141000,비아트론,KOSDAQ,8890.0,1285043149.0,0.2674973873664654
084010,대한제강,KOSPI,11650.0,1284462934.5,0.5326103885990188
025950,동신건설,KOSDAQ,15200.0,1281106499.0,0.4311649908969726
176750,듀켐바이오,KOSDAQ,9460.0,1275254126.0,0.12994492400571944
489000,일본엔화초단기국채,KOSPI,9925.0,1272691623.25,0.3015623178041627
104620,노랑풍선,KOSDAQ,4490.0,1271797828.0,0.3334927751088611
041830,인바디,KOSDAQ,30200.0,1270097442.5,0.8810185936354249
090150,아이윈,KOSDAQ,790.0,1257725670.35,0.17314333418161384
450950,아스테라시스,KOSDAQ,11520.0,1255328221.5,0.42326491118657555
032300,한국파마,KOSDAQ,12130.0,1255296591.0,0.14352507397154668
189860,서전기전,KOSDAQ,4700.0,1253492507.75,2.5780449048634524
277880,티에스아이,KOSDAQ,4470.0,1248658783.0,5.223558530557014
017040,광명전기,KOSPI,1443.0,1247349227.7,0.9388869609794378
000860,강남제비스코,KOSPI,15250.0,1247053679.5,0.4747929936196828
038390,레드캡투어,KOSDAQ,10380.0,1245553052.0,0.5524689693199322
006200,한국전자홀딩스,KOSPI,750.0,1245452305.5,0.1101404633013357
