date,code,name,entry_price,exit_price,return,exit_reason,signals,gap_pct,change_pct,trade_amount
2026-03-10,044490,태웅,42159.74999999999,41527.353749999995,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",4.613466334164588,19.189511323003575,181868900000.0
2026-03-10,115180,큐리언트,48340.49999999999,47615.392499999994,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",18.472906403940886,5.8212058212058215,126898331900.0
2026-03-10,007660,이수페타시스,111856.49999999999,110178.65249999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",7.4324324324324325,2.15633423180593,116558418000.0
2026-03-11,032820,우리기술,21707.999999999996,21382.379999999997,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.600484261501211,5.092592592592593,1410603900700.0
2026-03-11,006800,미래에셋증권,68145.03,70189.3809,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",5.418137155827801,4.844704008494824,868181491296.0
2026-03-11,010170,대한광통신,6050.099999999999,5959.348499999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",9.25589836660617,18.93687707641196,479427120200.0
2026-03-11,006910,보성파워텍,10542.449999999999,10384.31325,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.0428015564202333,10.009532888465204,406189097480.0
2026-03-11,050890,쏠리드,9446.999999999998,9305.294999999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",4.328523862375139,24.574468085106382,382793693700.0
2026-03-11,038500,삼표시멘트,14281.05,14709.4815,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",1.7908309455587392,27.656579873328642,377796501260.0
2026-03-11,218410,RFHIC,81304.49999999999,80084.93249999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",8.299866131191433,10.754017305315204,256445772800.0
2026-03-11,102970,Stock,26944.049999999996,27752.371499999997,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.217687074829931,2.461767997016039,188161231530.0
2026-03-11,253590,네오셈,19215.6,18927.365999999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.41028387787895,3.190376569037657,181275925360.0
2026-03-11,027360,아주IB투자,5236.049999999999,5393.1314999999995,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",1.3618677042801557,17.65834932821497,172571079570.0
2026-03-11,138080,오이솔루션,26330.999999999996,25936.034999999996,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",3.149606299212598,16.984732824427482,155405154750.0
2026-03-11,295310,에이치브이엠,93967.49999999999,96786.525,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-1.5789473684210527,16.363636363636363,154914662400.0
2026-03-11,376900,로킷헬스케어,81907.49999999999,84364.72499999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",5.433376455368694,19.018404907975462,148496815000.0
2026-03-11,278470,에이피알,311549.99999999994,320896.49999999994,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.8192371475953566,2.903225806451613,144544323000.0
2026-03-11,321370,센서뷰,2899.4249999999997,2855.9336249999997,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.4866785079928952,21.49046793760832,139037479125.0
2026-03-12,038500,삼표시멘트,18622.649999999998,18343.31025,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.1499448732083795,9.01241230437129,1143733877800.0
2026-03-12,322000,HD현대에너지솔루션,103715.99999999999,106827.47999999998,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-1.7142857142857144,26.647286821705425,1056304852800.0
2026-03-12,010170,대한광통신,7406.849999999999,7295.747249999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': False, 'momentum': True}",2.9329608938547485,4.07055630936228,776398771980.0
